dialogue,person_scene,series,episode,episode_name_only
 Why are you reading Pride and Prejudice?,Leonard,7.0,4.0,The Raiders Minimization
" I’ll tell you why. Amy ruined Raiders of the Lost Ark for me, so now I’m trying to find something beloved to her and ruin that.",Sheldon,7.0,4.0,The Raiders Minimization
 Because her life wasn’t enough?,Howard,7.0,4.0,The Raiders Minimization
" Wait, how can, how can anyone ruin Raiders? It’s perfect.",Raj,7.0,4.0,The Raiders Minimization
" Yeah, except for the fact that Indiana Jones is completely irrelevant to the story. With or without him, the Nazis find the ark, open it and die.",Sheldon,7.0,4.0,The Raiders Minimization
 Aw!,All,7.0,4.0,The Raiders Minimization
" I enjoyed it. When you told me I was going to be losing my virginity, I didn’t think you meant showing me Raiders of the Lost Ark for the first time.",Amy,7.0,4.0,The Raiders Minimization
" My apologies. I chose my words poorly. I should have said you were about to have your world rocked on my couch. Anyway, thank you for watching it. It’s one of my all-time favourites.",Sheldon,7.0,4.0,The Raiders Minimization
 It was very entertaining despite the glaring story problem.,Amy,7.0,4.0,The Raiders Minimization
" Story problem? You, oh, Amy, what a dewy-eyed moon-calf you are. Raiders of the Lost Ark is the love child of Steven Spielberg and George Lucas, two of the most gifted filmmakers of our generation. I’ve watched it 36 times, except for the snake scene and the face-melting scene, which I can only watch when it’s still light out, but, I defy you to find a story problem. Here’s my jaw, drop it.",Sheldon,7.0,4.0,The Raiders Minimization
" All right. Indiana Jones plays no role in the outcome of the story. If he weren’t in the film, it would turn out exactly the same.",Amy,7.0,4.0,The Raiders Minimization
" Oh, I see your confusion. You don’t understand. Indiana Jones was the one in the hat with the whip.",Sheldon,7.0,4.0,The Raiders Minimization
" No, I do, and if he weren’t in the movie, the Nazis would have still found the ark, taken it to the island, opened it up and all died, just like they did. Let me close that for ya.",Amy,7.0,4.0,The Raiders Minimization
 The foyer.,Scene,7.0,4.0,The Raiders Minimization
 Hey.,Leonard,7.0,4.0,The Raiders Minimization
 Hi. I thought you went to the comic book store on Wednesdays.,Penny,7.0,4.0,The Raiders Minimization
" Yeah, but Sheldon and Amy were having date night and they don’t need me there to make it awkward. They have each other for that. So, how was school?",Leonard,7.0,4.0,The Raiders Minimization
" Oh, good. Check it out, The Disappointing Child by Beverly Hofstadter.",Penny,7.0,4.0,The Raiders Minimization
 You bought my mom’s book?,Leonard,7.0,4.0,The Raiders Minimization
 Yeah. It’s on the recommended reading list for my psychology class.,Penny,7.0,4.0,The Raiders Minimization
" Oh, come on. Not that book. It, it’s got, like, every horrible story from my childhood in it.",Leonard,7.0,4.0,The Raiders Minimization
" Oh, cool. Are there pictures?",Penny,7.0,4.0,The Raiders Minimization
 The apartment.,Scene,7.0,4.0,The Raiders Minimization
 So what’d you think?,Sheldon,7.0,4.0,The Raiders Minimization
 It was good.,Amy,7.0,4.0,The Raiders Minimization
 That’s it? Good”,Sheldon,7.0,4.0,The Raiders Minimization
" Howard, if you’re going to lie to your wife, don’t start the sentence with Sheldon misunderstood. That’s a dead giveaway.",Sheldon,7.0,5.0,The Workplace Proximity
" No, no, listen to me. Sheldon misunderstood. What I meant was, if we worked together, there’d be too much of me for you, not the other way around.",Howard,7.0,5.0,The Workplace Proximity
 Too late. No backsies.,Sheldon,7.0,5.0,The Workplace Proximity
 I didn’t ask for your permission.,Amy,7.0,5.0,The Workplace Proximity
" Well, then, you have my permission.",Sheldon,7.0,5.0,The Workplace Proximity
 More and more sure.,Amy,7.0,5.0,The Workplace Proximity
 Hmm. You sure your mothlike personality won’t be drawn to this blazing fire that is myself?,Sheldon,7.0,5.0,The Workplace Proximity
" Yes. Before all things, I’m a scientist. I’m just there to do my work and, with a little luck, scare the living crap out of some monkeys.",Amy,7.0,5.0,The Workplace Proximity
 Really?,Sheldon,7.0,5.0,The Workplace Proximity
" Sheldon, you don’t have to worry about me bothering you. I’ll be in a different building. And we don’t even have to have lunch together.",Amy,7.0,5.0,The Workplace Proximity
 That’s different. I’m not going to the mall with someone dressed like a dumb space bear.,Penny,7.0,5.0,The Workplace Proximity
" Last week, you told Leonard he couldn’t wear his Wookie jacket out in public.",Sheldon,7.0,5.0,The Workplace Proximity
" Yeah, and you can’t tell her what she can and cannot do.",Penny,7.0,5.0,The Workplace Proximity
" No, we’re not good here. I am working on this project.",Amy,7.0,5.0,The Workplace Proximity
" Yeah, well, now, well, keep it short. From what I gather, brevity is your friend. So, are we good here?",Sheldon,7.0,5.0,The Workplace Proximity
" Excuse me, I need to have a chat with my husband.",Bernadette,7.0,5.0,The Workplace Proximity
 Bernie…,Howard,7.0,5.0,The Workplace Proximity
 Find somewhere else to sleep tonight.,Bernadette,7.0,5.0,The Workplace Proximity
" Oh, well, come on, where am I supposed to look when I lie to you?",Howard,7.0,5.0,The Workplace Proximity
 Like looking me in the eye and lying to me?,Bernadette,7.0,5.0,The Workplace Proximity
" My point is, I’m sure there are things about me that would drive you crazy if you had to deal with them all day long.",Howard,7.0,5.0,The Workplace Proximity
" That’s the wrong arm for a heart attack, doofus. ",Bernadette,7.0,5.0,The Workplace Proximity
 Nailed it.,Leonard,7.0,5.0,The Workplace Proximity
 My arm is feeling numb.,Howard,7.0,5.0,The Workplace Proximity
 Is it my voice? Am I too bossy? What?,Bernadette,7.0,5.0,The Workplace Proximity
 It’s nothing in particular. I…,Howard,7.0,5.0,The Workplace Proximity
 His only options here are to fake a heart attack or have a real one.,Raj,7.0,5.0,The Workplace Proximity
 What exactly do you think you’d get sick of?,Bernadette,7.0,5.0,The Workplace Proximity
" For the love of God, why?",Howard,7.0,5.0,The Workplace Proximity
" Yeah, but to be fair, he only said the part about him getting sick of you.",Sheldon,7.0,5.0,The Workplace Proximity
" Okay, fine. I did say that, and I think it’s true. I think if we worked together and lived together, we’d get sick of each other.",Howard,7.0,5.0,The Workplace Proximity
 Well?,Bernadette,7.0,5.0,The Workplace Proximity
" Yeah, you make a good point. It would appear I was worried for nothing. Look at her, desperately wishing she was over here at the cool table. Don’t worry, little moth. The flame will come to you.",Sheldon,7.0,5.0,The Workplace Proximity
 Smart. Take relationship advice from a man who spent last night braiding Raj’s hair.,Leonard,7.0,5.0,The Workplace Proximity
" Oh, we’re fine. As Howard advised, she’s merely respecting our professional boundaries.",Sheldon,7.0,5.0,The Workplace Proximity
 That was kind of icy. You two okay?,Leonard,7.0,5.0,The Workplace Proximity
 Hello.,Sheldon,7.0,5.0,The Workplace Proximity
 Hey.,Leonard,7.0,5.0,The Workplace Proximity
 Amy.,Raj,7.0,5.0,The Workplace Proximity
 Gentlemen.,Amy,7.0,5.0,The Workplace Proximity
" Uh, it also wouldn’t have happened if, in the early universe, hydrogen was a little more common or a little less common. This is fun. Your turn.",Sheldon,7.0,5.0,The Workplace Proximity
" I mean, you know, Sheldon, none of this would’ve happened if I hadn’t tried to help you.",Howard,7.0,5.0,The Workplace Proximity
 As you wish.,Raj,7.0,5.0,The Workplace Proximity
" Please, stop talking.",Howard,7.0,5.0,The Workplace Proximity
" It wasn’t a pyjama party. It was just a couple of bros hanging out, giggling, eating cookie dough and watching Princess Bride.",Raj,7.0,5.0,The Workplace Proximity
" So, boys, how was the pyjama party? You guys jump on the bed and sing into hair brushes?",Leonard,7.0,5.0,The Workplace Proximity
 The cafeteria.,Scene,7.0,5.0,The Workplace Proximity
" If it makes you feel any better, Amy and I are fine. I mean, really good.",Sheldon,7.0,5.0,The Workplace Proximity
" Oh, baguettes. Yes, I like baguettes. What exactly are you doing?",Sheldon,7.0,5.0,The Workplace Proximity
" Oh, sorry, sorry, sorry. Sorry, uh, better?",Amy,7.0,5.0,The Workplace Proximity
" Well, I’m done with work, so… ugh!",Sheldon,7.0,5.0,The Workplace Proximity
" What do you want, Sheldon?",Amy,7.0,5.0,The Workplace Proximity
 Dr. Fowler?,Sheldon,7.0,5.0,The Workplace Proximity
" Test subject D7, aka Betsy, fear response study. Image number one, Frenchman on bicycle carrying baguettes. No visible reaction. Image number two, sousaphone. Still no reaction. Okay. Let’s kick things up a notch. Image number three, crocodile with a mouthful of monkeys. Okay, now we’re talking.",Amy,7.0,5.0,The Workplace Proximity
 Amy’s lab.,Scene,7.0,5.0,The Workplace Proximity
" It’s a physical relationship, too. Hand-holding, hugging, even on hot days. Ow. Okay, here’s a new one. Apparently now we kick each other in the shin under the table. How do you like it when I do it to you? Not so much, huh?",Sheldon,7.0,5.0,The Workplace Proximity
 Sheldon.,Amy,7.0,5.0,The Workplace Proximity
" Oh, please, I’m your boyfriend. You call me Sheldon. That’s right, I am in a boy-girl relationship with this cute little lump of wool.",Sheldon,7.0,5.0,The Workplace Proximity
" Where are we going with this, Dr. Cooper?",Amy,7.0,5.0,The Workplace Proximity
" Ah, Sweden. Yeah, home of my favourite Muppet and, uh, second favourite meatball. Okay, the Nordic reputation for lack of humour is well-founded. Boy, is his name Gunderson or No-Funderson?",Sheldon,7.0,5.0,The Workplace Proximity
 And this is Dr. Gunderson from Stockholm.,Amy,7.0,5.0,The Workplace Proximity
 That’s ’cause you always fill up on chips.,Raj,7.0,5.0,The Workplace Proximity
 I don’t know. Sounds kind of heavy.,Howard,7.0,5.0,The Workplace Proximity
" Oh, uh, on the off chance that Bernadette doesn’t call back and apologize, how do you feel about Mexican food for dinner tonight?",Raj,7.0,5.0,The Workplace Proximity
" It’s nine o’clock, where you been?",Leonard,7.0,5.0,The Workplace Proximity
 The apartment.,Scene,7.0,5.0,The Workplace Proximity
 Bleugh!,Sheldon,7.0,5.0,The Workplace Proximity
" Image number six, woman giving birth.",Amy,7.0,5.0,The Workplace Proximity
" Well, now, that.",Sheldon,7.0,5.0,The Workplace Proximity
 Get out.,Amy,7.0,5.0,The Workplace Proximity
" Couple things, actually. Your tone of voice, your body language…",Sheldon,7.0,5.0,The Workplace Proximity
 Really? What tipped you off?,Amy,7.0,5.0,The Workplace Proximity
 I’m starting to get the sense that you’re angry with me.,Sheldon,7.0,5.0,The Workplace Proximity
 You know what? I don’t have time for this. Find another way home.,Amy,7.0,5.0,The Workplace Proximity
 Aw. Embarrassed you?,Sheldon,7.0,5.0,The Workplace Proximity
" You embarrassed me in front of my colleagues on my first day here. Image number five, kitten in a teacup.",Amy,7.0,5.0,The Workplace Proximity
 What on earth are you talking about? My behaviour in the cafeteria was delightful. Maybe your friend Gunderson needs to head over to IKEA and assemble a sense of humour.,Sheldon,7.0,5.0,The Workplace Proximity
" I can’t leave now, Sheldon. I’m very busy. Besides, why would I want to do you a favour after the way you treated me in the cafeteria? Image number four, boa constrictor. ",Amy,7.0,5.0,The Workplace Proximity
" So, goofing off. As I was saying, I’m done with work and Leonard’s not. So good news, you get to take me home. Play your cards right, I’ll let you drive me past the lot where the buses park at night.",Sheldon,7.0,5.0,The Workplace Proximity
 Determining baseline fear levels in capuchin monkeys by measuring their response to visual stimuli.,Amy,7.0,5.0,The Workplace Proximity
 Doesn’t matter.,Leonard,7.0,5.0,The Workplace Proximity
 But you don’t even know…,Sheldon,7.0,5.0,The Workplace Proximity
" Sheldon, I’ve known you a long time, and I’m going to tell you this with all the love I can possibly muster. Amy’s right. You’re wrong.",Leonard,7.0,5.0,The Workplace Proximity
 But you didn’t even hear the details.,Sheldon,7.0,5.0,The Workplace Proximity
 Yeah.,Penny,7.0,5.0,The Workplace Proximity
" Well, can you believe she said I embarrassed her?",Sheldon,7.0,5.0,The Workplace Proximity
" Okay, Sheldon, what happened between you and Amy?",Penny,7.0,5.0,The Workplace Proximity
" Yeah, I thought so, too, but she’s acting very strangely. I was discussing it with a Sri Lankan fellow on the bus, and he hypothesized that a tiger may have recently run across her shadow. Although he may have just been trying to drum up business for his brother-in-law’s witch doctor practice.",Sheldon,7.0,5.0,The Workplace Proximity
 I thought Amy was gonna drive you home.,Leonard,7.0,5.0,The Workplace Proximity
" I was asking for directions. Apparently, there was a communication problem.",Sheldon,7.0,5.0,The Workplace Proximity
 Why’d you get that? You hate lamb.,Penny,7.0,5.0,The Workplace Proximity
" Well, I do now. They’re a lovely people. Although terrifying when you wake up face-to-face with them. If you’re hungry, I brought home some mutton and coconut milk.",Sheldon,7.0,5.0,The Workplace Proximity
 I did not.,Leonard,7.0,5.0,The Workplace Proximity
 Did you know that Los Angeles has a Little Sri Lanka?,Sheldon,7.0,5.0,The Workplace Proximity
" Oh, no.",Penny,7.0,5.0,The Workplace Proximity
" Oh, I had to take the bus home. Fell asleep and missed my stop.",Sheldon,7.0,5.0,The Workplace Proximity
 I may have overreacted.,Bernadette,7.0,5.0,The Workplace Proximity
" Oh, hi.",Howard,7.0,5.0,The Workplace Proximity
 Hi.,Bernadette,7.0,5.0,The Workplace Proximity
 Thanks.,Raj,7.0,5.0,The Workplace Proximity
" Tell me about it. One time, I swear I pooped out a stick of chalk. (Knock on door) I’ll get it.",Howard,7.0,5.0,The Workplace Proximity
" No, if I buy those, I just go through them like candy.",Raj,7.0,5.0,The Workplace Proximity
 You got the tropical fruit kind?,Howard,7.0,5.0,The Workplace Proximity
 You want a TUMS?,Raj,7.0,5.0,The Workplace Proximity
" Ooh, shrimp was spicy.",Howard,7.0,5.0,The Workplace Proximity
 Raj’s apartment.,Scene,7.0,5.0,The Workplace Proximity
" Nope, got to go with Amy on this one.",Penny,7.0,5.0,The Workplace Proximity
 Well…,Sheldon,7.0,5.0,The Workplace Proximity
" Okay, fine, Sheldon. What is your side?",Penny,7.0,5.0,The Workplace Proximity
 You’re not listening to my side of it.,Sheldon,7.0,5.0,The Workplace Proximity
 Doesn’t matter.,Leonard,7.0,5.0,The Workplace Proximity
" But, now, but in my defence…",Sheldon,7.0,5.0,The Workplace Proximity
 No.,Amy,7.0,5.0,The Workplace Proximity
" I couldn’t sleep because I kept thinking about what happened earlier between us. Also, I had one heck of a bus nap. Oh, speaking of which, do you want some mutton and coconut milk?",Sheldon,7.0,5.0,The Workplace Proximity
" Sheldon, what are you doing here so late?",Amy,7.0,5.0,The Workplace Proximity
" (Knock, knock, knock) Amy. (Knock, knock, knock) Amy. (Knock, knock, knock) Amy.",Sheldon,7.0,5.0,The Workplace Proximity
 Amy’s apartment.,Scene,7.0,5.0,The Workplace Proximity
 Thanks for getting me in trouble.,Howard,7.0,5.0,The Workplace Proximity
 No!,(off),7.0,5.0,The Workplace Proximity
 Should I go after you?,Howard,7.0,5.0,The Workplace Proximity
" It is awesome. Uh, you should probably go after her.",Raj,7.0,5.0,The Workplace Proximity
" Well, we’re real close to finishing off the new Batman game.",Howard,7.0,5.0,The Workplace Proximity
 Why tomorrow?,Bernadette,7.0,5.0,The Workplace Proximity
" Oh, wow. Yeah, no, I get that. I’m so sorry. Starting tomorrow, I am turning over a new leaf. Time with you is my number one priority.",Howard,7.0,5.0,The Workplace Proximity
" It’s not? You spend all day together at work, and then you all hang out at night playing games, going to the comic book store. Last week, you two got a couples massage. So, when you said you wouldn’t want to spend that much time with me, it really hurt my feelings.",Bernadette,7.0,5.0,The Workplace Proximity
 That’s not true.,Howard,7.0,5.0,The Workplace Proximity
 It’s just sometimes I feel like you enjoy spending time with your friends more than with me.,Bernadette,7.0,5.0,The Workplace Proximity
" Yeah, well, I didn’t handle it so great, either.",Howard,7.0,5.0,The Workplace Proximity
 Pull.,Howard,7.0,5.0,The Workplace Proximity
 Laser’s warmed up.,Leonard,7.0,5.0,The Workplace Proximity
 The apartment. ,Scene,7.0,5.0,The Workplace Proximity
" All right, don’t worry. I talked to Leonard. He is gonna sit the guys down and set them straight.",Penny,7.0,5.0,The Workplace Proximity
" Sheldon, too. If I see him at work, I’m just going to ignore him.",Amy,7.0,5.0,The Workplace Proximity
 I’m not apologizing to Howard. He can come beg me on his knees.,Bernadette,7.0,5.0,The Workplace Proximity
 The Cheesecake Factory Bar.,Scene,7.0,5.0,The Workplace Proximity
" Well, I should hope so. I don’t see anyone else banging on this door to put up with your nonsense. Not even a good-bye? You see, that’s the kind of thing that makes people think you’re weird. Poor kid. She just doesn’t see it.",Sheldon,7.0,5.0,The Workplace Proximity
" I like you, too.",Amy,7.0,5.0,The Workplace Proximity
" My point is, we’re a couple, and I like you for who you are, quirks and all.",Sheldon,7.0,5.0,The Workplace Proximity
 What’s your point?,Amy,7.0,5.0,The Workplace Proximity
" I wasn’t speaking about me. I mean, honestly, there’s no telling what will set you off. You know, introducing myself as your boyfriend. Giving you the opportunity to drive me home. Breaking the ice with your colleagues using ethnic humour, the funniest kind of humour.",Sheldon,7.0,5.0,The Workplace Proximity
" Sheldon, you’re not a weirdo.",Amy,7.0,5.0,The Workplace Proximity
" Amy, this isn’t easy to say. All relationships are difficult, but even more so when you’re in one with a person who struggles with everyday social interactions. And frankly, who can strike some people as being kind of a weirdo.",Sheldon,7.0,5.0,The Workplace Proximity
 What do you want?,Amy,7.0,5.0,The Workplace Proximity
" Well, I cannot give this stuff away.",Sheldon,7.0,5.0,The Workplace Proximity
 Yeah!,All,7.0,5.0,The Workplace Proximity
 Hold on. We do that all the time. You and I work together and play together.,Raj,7.0,5.0,The Workplace Proximity
" I’m just saying, I’d never want to work with Bernadette. Can you imagine seeing someone all day long and then you’re supposed to hang out with them after work, too?",Howard,7.0,5.0,The Workplace Proximity
" Yeah, I know.",Leonard,7.0,5.0,The Workplace Proximity
 That’s a Raging Ogre.,Sheldon,7.0,5.0,The Workplace Proximity
" No, no, I think it’ll be great. Maybe next time he gets conjunctivitis at work, she can hold his head and try to put the drops in his eyes. Giant baby.",Leonard,7.0,5.0,The Workplace Proximity
 Would you please tell him this isn’t a good idea?,Howard,7.0,5.0,The Workplace Proximity
" I know. What started as a pap smear turned into a date. Which turned into her working there, which turned into marriage, which then turned into hatred, which continues to this day. Two-Eyed Cyclops.",Raj,7.0,5.0,The Workplace Proximity
 Your father’s a gynaecologist.,Leonard,7.0,5.0,The Workplace Proximity
" I think it could be romantic. You know, my parents met at his place of work. ",Raj,7.0,5.0,The Workplace Proximity
 Why not? Hairy Fairy.,Sheldon,7.0,5.0,The Workplace Proximity
" Now, don’t be insulted. He just thinks too much of you would be mind-numbingly tedious. ",Sheldon,7.0,5.0,The Workplace Proximity
 He said what?,Bernadette,7.0,5.0,The Workplace Proximity
" Well, I was. But that was before Howard explained to me how awful it would be if he had to work with his significant other.",Sheldon,7.0,5.0,The Workplace Proximity
" Sheldon, I don’t understand. I thought you said you were fine with it.",Penny,7.0,5.0,The Workplace Proximity
" Mmm, you are not going to come out of this looking good.",Sheldon,7.0,5.0,The Workplace Proximity
 Sheldon. I already signed the contract. I cashed a cheque. ,Amy,7.0,5.0,The Workplace Proximity
 Are you crazy? You don’t want your girlfriend at work with you. Hell Clam.,Howard,7.0,5.0,The Workplace Proximity
 The apartment. ,Scene,7.0,5.0,The Workplace Proximity
" Not as relieved as I’m about to be. It’s a brave new world, little lady.",Sheldon,7.0,5.0,The Workplace Proximity
 I’m relieved that you don’t have a problem with us working together.,Amy,7.0,5.0,The Workplace Proximity
" Huh. Yeah, I always took it literally. That’s why I have never once moved my bowels in this or any restaurant. Hmm.",Sheldon,7.0,5.0,The Workplace Proximity
 Yes.,Amy,7.0,5.0,The Workplace Proximity
 Penny’s apartment.,Scene,7.0,5.0,The Workplace Proximity
" Please, oh, please, just let me be there.",Leonard,7.0,5.0,The Workplace Proximity
 Why? So you can see the look on Amy’s face when she hears my top-notch idea?,Sheldon,7.0,5.0,The Workplace Proximity
 Please let me be there when you tell her that.,Leonard,7.0,5.0,The Workplace Proximity
" Well, I appreciate your concern, but I won’t be seeing any more of Amy than I already do. I assume we’ll deduct any extra time we spend together at work from our weekly quota.",Sheldon,7.0,5.0,The Workplace Proximity
" Yeah, I know, and it drove me into the arms of another woman. Bipolar Bear.",Howard,7.0,5.0,The Workplace Proximity
" Hi. Um, I’ve reconsidered. Uh, you can’t work where I work. Enjoy the rest of your evening.",Sheldon,7.0,5.0,The Workplace Proximity
 I don’t mind. I’m hoping to put his love of repetition to good use someday.,Amy,7.0,5.0,The Workplace Proximity
" He’s never gonna stop doing that, is he?",Bernadette,7.0,5.0,The Workplace Proximity
" (Knock, knock, knock) Amy, Bernadette, Penny. (Knock, knock, knock) Amy, Bernadette, Penny. (Knock, knock, knock) Amy, Bernadette, Penny.",(off),7.0,5.0,The Workplace Proximity
" You know, not a lot of people know this, but the monoamine oxidase enzyme was discovered by a woman, Mary Bernheim. That’s right, my phone is just as smart as you guys.",Penny,7.0,5.0,The Workplace Proximity
" You mean like death row inmates with nothing to lose? No, that would be unethical.",Bernadette,7.0,5.0,The Workplace Proximity
" Wait, you’ve, you’ve done this experiment on humans?",Amy,7.0,5.0,The Workplace Proximity
" If they’re anything like humans, the answer’s yes.",Bernadette,7.0,5.0,The Workplace Proximity
 I’m leading a study to see if deficiency of the monoamine oxidase enzyme leads to paralyzing fear in monkeys.,Amy,7.0,5.0,The Workplace Proximity
" So, Amy, what are you gonna be working on at Caltech?",Bernadette,7.0,5.0,The Workplace Proximity
 Really?,Sheldon,7.0,5.0,The Workplace Proximity
" Sheldon, don’t defecate where you eat means don’t have a romantic relationship in the workplace.",Amy,7.0,5.0,The Workplace Proximity
" My father used to say that all the time. That and, um, who does one have to orally gratify to get a drink around here? But what does that have to do with you working at the university?",Sheldon,7.0,5.0,The Workplace Proximity
" Well, this project would have us working in close proximity to one another. And there’s the vulgar adage that one should not defecate where one eats.",Amy,7.0,5.0,The Workplace Proximity
" Well, why wouldn’t I be?",Sheldon,7.0,5.0,The Workplace Proximity
" So, you’re okay with this?",Amy,7.0,5.0,The Workplace Proximity
" You know, riding with Leonard has gotten a little tedious lately. The only car game he ever wants to play is the Quiet Game. And he’s terrible at it, I always win.",Sheldon,7.0,5.0,The Workplace Proximity
 I’ve been invited to consult on an experiment at your university for a few months. Isn’t that great? We could have lunch together. We could carpool. ,Amy,7.0,5.0,The Workplace Proximity
" That makes two of us. My new cuticle scissors will be here in one to two business days. Come on, one.",Sheldon,7.0,5.0,The Workplace Proximity
" Sheldon, I have some exciting news to tell you.",Amy,7.0,5.0,The Workplace Proximity
" If you do that, I’ll scream.",Sheldon,7.0,5.0,The Workplace Proximity
 How do you not tear off his clothes and take him right here on this table?,Penny,7.0,5.0,The Workplace Proximity
" Oh, no, I got bored with that. I’m just browsing cuticle scissors on Amazon.",Sheldon,7.0,5.0,The Workplace Proximity
 It’s actually steamier than it looks. Sheldon’s looking up the phallic symbolism of root vegetables in Renaissance paintings.,Amy,7.0,5.0,The Workplace Proximity
" Awkward silence, Sheldon on his phone, no touching. Somebody’s having date night.",Penny,7.0,5.0,The Workplace Proximity
 The Cheesecake Factory,Scene,7.0,5.0,The Workplace Proximity
" Ooh, somebody call the burn ward. And back to the zone.",Sheldon,7.0,6.0,The Romance Resonance
" And besides, I do romantic things for you all the time. Can you even name one romantic thing you’ve done for me?",Leonard,7.0,6.0,The Romance Resonance
 I can name tons.,Penny,7.0,6.0,The Romance Resonance
 Sex doesn’t count.,Leonard,7.0,6.0,The Romance Resonance
" Oh. I know, what about that bed-and-breakfast?",Penny,7.0,6.0,The Romance Resonance
" Well, I took you there. All you did was…",Leonard,7.0,6.0,The Romance Resonance
" I know what I did. I bet they had to throw out that rocking chair. You know, I can be romantic if I want to.",Penny,7.0,6.0,The Romance Resonance
 It’s fine. And also not true.,Leonard,7.0,6.0,The Romance Resonance
" Okay, just you wait and see. I’m gonna romance your freakin’ ass off.",Penny,7.0,6.0,The Romance Resonance
 That’s beautiful. Is that Shakespeare?,Leonard,7.0,6.0,The Romance Resonance
 Sheldon?,Penny,7.0,6.0,The Romance Resonance
 Zone.,Sheldon,7.0,6.0,The Romance Resonance
 He’ll figure it out when he falls off the roof.,Leonard,7.0,6.0,The Romance Resonance
 The apartment. ,Scene,7.0,6.0,The Romance Resonance
" Sheldon, I know you’re in the zone, but do you want some tea? All right, I can’t believe I’m gonna say this, but you haven’t spoken in hours and I’m starting to get worried. Please say something.",Leonard,7.0,6.0,The Romance Resonance
" Leonard, prepare to be humbled and weep at the glory of my genius.",Sheldon,7.0,6.0,The Romance Resonance
" Nope, it was better before.",Leonard,7.0,6.0,The Romance Resonance
" Look at it. I feel like my mind just made a baby. And it’s beautiful. It’s not like human babies, which are loud and covered in goop.",Sheldon,7.0,6.0,The Romance Resonance
" Holy crap, Sheldon, did you just figure out a method for synthesizing a new stable super-heavy element?",Leonard,7.0,6.0,The Romance Resonance
" Did I? Well, that can’t be right. No one’s ever done that before. Except me, because I just did it. Sheldon and his brain, yeah. Sheldon and his brain, yeah. Sheldon and his brain, yeah. Sheldon and his brain, yeah. Sheldon and his brain…",Sheldon,7.0,6.0,The Romance Resonance
" Yeah, definitely better before.",Leonard,7.0,6.0,The Romance Resonance
 The cafeteria.,Scene,7.0,6.0,The Romance Resonance
 So I’m almost done writing the song for Bernadette. Are you cool playing the cello?,Howard,7.0,6.0,The Romance Resonance
" If by cool you mean willing to, yes. If by cool you mean cool, clearly you’ve never seen me play the cello.",Leonard,7.0,6.0,The Romance Resonance
 Great. Will you play the ukulele?,Howard,7.0,6.0,The Romance Resonance
 Of course. I’d be happy to shred it on my ax.,Raj,7.0,6.0,The Romance Resonance
" Or you could just play your tiny, ridiculous guitar.",Howard,7.0,6.0,The Romance Resonance
 Fine. I will melt her heart. And her face.,Raj,7.0,6.0,The Romance Resonance
" Gentlemen. Uh, no doubt you heard about my little breakthrough. Now, if your plan is to hoist me on your shoulders and carry me around the cafeteria, please refrain. I don’t care for heights, motion sickness or the thought of your necks touching my buttocks. ",Sheldon,7.0,6.0,The Romance Resonance
" Seriously, congratulations, Sheldon.",Howard,7.0,6.0,The Romance Resonance
" Yeah, I read your paper online. That technique for creating a new heavy element is inspired.",Raj,7.0,6.0,The Romance Resonance
" Oh, well, thank you. Believe it or not, I just learned a Chinese research team at the Hubei Institute for Nuclear Physics ran a test on a cyclotron, and the results were extremely promising.",Sheldon,7.0,6.0,The Romance Resonance
" Sheldon, that’s incredible.",Leonard,7.0,6.0,The Romance Resonance
" Yeah, I know. They called it the greatest thing since the Communist party. Although I’m pretty sure that the Communist party made them say that. I like China. See, they know how to keep people in line.",Sheldon,7.0,6.0,The Romance Resonance
" So, what happens next?",Howard,7.0,6.0,The Romance Resonance
" Oh, more testing, more success, more fame. Yeah, but don’t worry, I will remain the same down-to-earth humble Joe I’ve always been.",Sheldon,7.0,6.0,The Romance Resonance
 Good to know.,Leonard,7.0,6.0,The Romance Resonance
" Now give me that cookie, I discovered an element.",Sheldon,7.0,6.0,The Romance Resonance
 Penny’s apartment. ,Scene,7.0,6.0,The Romance Resonance
 Thank you so much for coming.,Penny,7.0,6.0,The Romance Resonance
 You called the right person. I believe I have the perfect romantic evening for you to give Leonard.,Raj,7.0,6.0,The Romance Resonance
" Okay, good, ’cause I’ve been really struggling with this.",Penny,7.0,6.0,The Romance Resonance
" As I’m sure you’re aware, the quickest way to a man’s heart is through his…",Raj,7.0,6.0,The Romance Resonance
" Pants, but Leonard says sex doesn’t count.",Penny,7.0,6.0,The Romance Resonance
" Oh. You poor thing. You have one arrow in your quiver, and you just can’t use it. Fortunately, another pathway to a man’s heart is through his stomach. ",Raj,7.0,6.0,The Romance Resonance
" I don’t know if I want to cook for him. He’s kind of a picky eater. I mean, it’s too salty, it’s too dry, it’s too burnt and frozen at the same time. Okay, come on, what else would sweep you off your feet?",Penny,7.0,6.0,The Romance Resonance
" Well, I’ve always had this fantasy that involves dancing. The sexual chemistry between my partner and me is electric. But boy, oh, boy, does my father not approve until he sees us in the big dance competition.",Raj,7.0,6.0,The Romance Resonance
" Okay, that’s just the plot for Dirty Dancing. What else would you love? Other than being lifted over Patrick Swayze’s head.",Penny,7.0,6.0,The Romance Resonance
" Oh, oh, uh, you could, uh, stand outside his window with a boom box in the air.",Raj,7.0,6.0,The Romance Resonance
 That’s from Say Anything.,Penny,7.0,6.0,The Romance Resonance
