dialogue,person_scene,series,episode,episode_name_only
" You tell me. I feel like I can’t breathe, and I am tempted to crack you open and suck the air right out of your lungs.",Sheldon,8.0,6.0,The Expedition Approximation
" Sheldon, if this is too much, we can stop.",Raj,8.0,6.0,The Expedition Approximation
 We’re not stopping.,Sheldon,8.0,6.0,The Expedition Approximation
 You don’t have to bite my head off.,Raj,8.0,6.0,The Expedition Approximation
" I apologize. I just, I’m plagued by an internal struggle.",Sheldon,8.0,6.0,The Expedition Approximation
" Have her get season two. Season one, it was still finding itself.",Rajj,8.0,6.0,The Expedition Approximation
 Howard and Bernadette’s apartment. ,Scene,8.0,6.0,The Expedition Approximation
 Sorry you guys had to see that.,Bernadette,8.0,6.0,The Expedition Approximation
" Oh, don’t apologize.",Penny,8.0,6.0,The Expedition Approximation
 Yeah. It just makes it a lot harder to pretend it never happened.,Leonard,8.0,6.0,The Expedition Approximation
 Money’s a sensitive subject for Howie because of the difference in our income.,Bernadette,8.0,6.0,The Expedition Approximation
 It really bothers him?,Penny,8.0,6.0,The Expedition Approximation
 Good. Because I am too hot and tired to go on about how much I hate Voyager the TV show.,Sheldon,8.0,6.0,The Expedition Approximation
" By the time I was born, Voyager 1’s mission was supposed to be over. It had seen Jupiter and Saturn and all their moons, but it kept going. When I left India for America, I was never more scared in my life. I had no idea what lay ahead. Whenever I feel that way, I think about how Voyager is still out there somewhere beyond our solar system, going further than anyone ever thought it could. Don’t leave. You can do this.",Raj,8.0,6.0,The Expedition Approximation
" Sheldon, is everything okay?",Amy,8.0,6.0,The Expedition Approximation
 It’s too late for Koothrappali. Let’s go.,Sheldon,8.0,6.0,The Expedition Approximation
 11 minutes. That’s longer than I thought.,Amy,8.0,6.0,The Expedition Approximation
 They’re in my shirt. They’re in my shirt. They’re in my shirt.,(off),8.0,6.0,The Expedition Approximation
 Penny’s bedroom.,Scene,8.0,6.0,The Expedition Approximation
" Okay, this is definitely the most fun thing we can do with the money.",Penny,8.0,6.0,The Expedition Approximation
" I’ve never done it on a big old pile of cash before. Me neither, Leonard. It’s my first time, too.",Leonard,8.0,6.0,The Expedition Approximation
 Why are you being so bossy?,(off),8.0,6.0,The Expedition Approximation
 Why are you being a baby?,(off),8.0,6.0,The Expedition Approximation
" I’m not a baby. I’m a grown man, and I made the bed. Now where’s my star?",(off),8.0,6.0,The Expedition Approximation
 Should we go?,Leonard,8.0,6.0,The Expedition Approximation
 Hang on. I want to see if he gets the star.,Penny,8.0,6.0,The Expedition Approximation
 The steam tunnel. ,Scene,8.0,6.0,The Expedition Approximation
" Oh, this heat is brutal.",Raj,8.0,6.0,The Expedition Approximation
" I want that, too.",Howard,8.0,6.0,The Expedition Approximation
" Now, let’s talk about your birthday party.",Bernadette,8.0,6.0,The Expedition Approximation
" Ooh, laser tag, laser tag.",Howard,8.0,6.0,The Expedition Approximation
 Oh.,Bernadette,8.0,6.0,The Expedition Approximation
 The apartment. ,Scene,8.0,6.0,The Expedition Approximation
 Do you really need me to transcribe this?,Amy,8.0,6.0,The Expedition Approximation
" You’re not doing it for me. You’re doing it for future generations who will benefit from my struggle. (Voice on recorder) Sheldon’s Mine Simulation Log, entry four. My Kit Kat has melted. All is lost.",Sheldon,8.0,6.0,The Expedition Approximation
" You call yourself a friend? I was trying to help you, and at the first sign of trouble you ran away, leaving me to fend off a family of rats. You’re a completely selfish human being and a, and a physical and a moral coward.",Raj,8.0,6.0,The Expedition Approximation
 His statements of the obvious continue to annoy.,Sheldon,8.0,6.0,The Expedition Approximation
" If you would just use the bucket, you’d be so much more comfortable.",Raj,8.0,6.0,The Expedition Approximation
 My struggle is emotional.,Sheldon,8.0,6.0,The Expedition Approximation
 Oh. Is it Amy?,Raj,8.0,6.0,The Expedition Approximation
" It’s dark matter. When I entered the field of string theory, I was a prodigy. I rose to a position of respect, and I assumed my career would continue on that upward trajectory. Now here I am in my 30s, I’m back at square one. And, frankly, it’s frightening.",Sheldon,8.0,6.0,The Expedition Approximation
" Sheldon, you know what I think of when I’m scared? Voyager.",Raj,8.0,6.0,The Expedition Approximation
 Voyager the space probe or Voyager the Star Trek TV show?,Sheldon,8.0,6.0,The Expedition Approximation
 The space probe.,Raj,8.0,6.0,The Expedition Approximation
" Oh, come on, Leonard, I know the car was a thoughtful gesture and I really appreciate it, but it doesn’t make sense to have both.",Penny,8.0,6.0,The Expedition Approximation
 You’re right.,Leonard,8.0,6.0,The Expedition Approximation
 What should I have done? Taken a picture of us in the car and put it in a pink frame with puffy paint around it that says best fiancé ever?,Penny,8.0,6.0,The Expedition Approximation
 Doesn’t sound that bad.,Leonard,8.0,6.0,The Expedition Approximation
" Well, good, because that’s what I did.",Penny,8.0,6.0,The Expedition Approximation
" Aw, oh, thank you. That is so sweet.",Leonard,8.0,6.0,The Expedition Approximation
" Well, it’s not that sweet, I paid for the frame with your money and then got a massage.",Penny,8.0,6.0,The Expedition Approximation
" You know what, you don’t have to give me this. You keep it.",Leonard,8.0,6.0,The Expedition Approximation
 Why?,Penny,8.0,6.0,The Expedition Approximation
 You had a panic attack when we went through the car wash.,Penny,8.0,6.0,The Expedition Approximation
 Perhaps the emotion you’re referring to was shock at you having something cleaned.,Sheldon,8.0,6.0,The Expedition Approximation
" I think what Penny meant is, the thought of you two in a mine is kind of funny, it’s like a cat riding a Roomba.",Leonard,8.0,6.0,The Expedition Approximation
"If they get scared, they’ll have those hats with the lights on them, ’cause down there it’s night-night all the time.",Howard,8.0,6.0,The Expedition Approximation
 Maybe they could ride around in one of those mine carts that go ee-oo-ee-oo-ee-oo.,Bernadette,8.0,6.0,The Expedition Approximation
" Yeah, it’ll help them get away when they see a g-g-ghost.",Leonard,8.0,6.0,The Expedition Approximation
Are they making fun of us?,Sheldon,8.0,6.0,The Expedition Approximation
 Howard and Bernadette’s bedroom.,Scene,8.0,6.0,The Expedition Approximation
 I’m so sorry I made you feel bad about the money stuff.,Bernadette,8.0,6.0,The Expedition Approximation
 It’s okay.,Howard,8.0,6.0,The Expedition Approximation
" No, it’s not okay. I want us to be partners, equals. Adults in a mature relationship.",Bernadette,8.0,6.0,The Expedition Approximation
 Yup.,Raj,8.0,6.0,The Expedition Approximation
 I miss the old days when I couldn’t tell.,Sheldon,8.0,6.0,The Expedition Approximation
 Penny’s apartment.,Scene,8.0,6.0,The Expedition Approximation
" So, one of my favourite video games of all time is called Shadow of the Colossus, and it was only for PlayStation 2, but then they came out with a new version for PS3 with better graphics. I finally got the chance to play it, and for some reason, it just wasn’t as good as the first one. Or something about yoga.",Leonard,8.0,6.0,The Expedition Approximation
" I’m sorry, I was thinking about work.",Penny,8.0,6.0,The Expedition Approximation
" Well, I was just saying that there was this video game…",Leonard,8.0,6.0,The Expedition Approximation
" Yeah, that’s when I started thinking about work. Uh, listen, I’ve got some good news.",Penny,8.0,6.0,The Expedition Approximation
 Hmm.,Leonard,8.0,6.0,The Expedition Approximation
 This is for you.,Penny,8.0,6.0,The Expedition Approximation
 I like your suit.,Bernadette,8.0,6.0,The Expedition Approximation
" Oh, thanks. Got a couple new outfits for work.",Penny,8.0,6.0,The Expedition Approximation
" How does it feel knowing your fiancée’s job is to go out and flirt with doctors, looking like that, while you sit here, you know, looking like this?",Howard,8.0,6.0,The Expedition Approximation
 She doesn’t flirt with doctors.,Leonard,8.0,6.0,The Expedition Approximation
 Yeah. It’s all very professional.,Penny,8.0,6.0,The Expedition Approximation
" You know when you bend over, I can see down your shirt?",Amy,8.0,6.0,The Expedition Approximation
" Okay, good.",Penny,8.0,6.0,The Expedition Approximation
" Speaking of new careers, how are things going with dark matter, Sheldon?",Bernadette,8.0,6.0,The Expedition Approximation
" Oh, yeah, I’d have to say it’s the most exiting time in the history of the field.",Sheldon,8.0,6.0,The Expedition Approximation
 Oh. What’s going on?,Bernadette,8.0,6.0,The Expedition Approximation
 I started doing it.,Sheldon,8.0,6.0,The Expedition Approximation
" You know, the government funded the biggest experiment yet to detect dark matter.",Raj,8.0,6.0,The Expedition Approximation
" Yeah, I’ve read about that, they’re sending research teams down into abandoned salt mines.",Leonard,8.0,6.0,The Expedition Approximation
" You know, Sheldon, if we apply to be one of those teams, we could be on the ground floor of something big, not just for theoretical physics but for astrophysics as well.",Raj,8.0,6.0,The Expedition Approximation
" Wait, hang on, you guys are gonna work in a mine?",Penny,8.0,6.0,The Expedition Approximation
 Why not?,Sheldon,8.0,6.0,The Expedition Approximation
 The apartment.,Scene,8.0,6.0,The Expedition Approximation
 All right.,Man,8.0,7.0,The Misinterpretation Agitation
" Yeah, I bet you leave your patients in stitches. That was also humorous.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 All right.,Man,8.0,7.0,The Misinterpretation Agitation
" Oh, hi. Uh, does Penny live here?",Man,8.0,7.0,The Misinterpretation Agitation
 May I ask why?,Leonard,8.0,7.0,The Misinterpretation Agitation
" Well, uh, I met her at my office, she winked at me. And, uh, I came hoping to initiate a romantic relationship.",Man,8.0,7.0,The Misinterpretation Agitation
" Okay, um, look, I’m pretty sure she didn’t wink at you.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Oh, she did. Seductively, like this. And then she touched my arm for two Mississippis. Like, you know, one Mississippi, two…",Man,8.0,7.0,The Misinterpretation Agitation
" I got it, I got it. Listen, um, I think there’s been a misunderstanding. See, Penny is my fiancée.",Leonard,8.0,7.0,The Misinterpretation Agitation
 Really? I’ve never seen her wear an engagement ring.,Man,8.0,7.0,The Misinterpretation Agitation
 Really?,Raj,8.0,7.0,The Misinterpretation Agitation
" So, am I to presume that her flirtation was just a sales technique?",Man,8.0,7.0,The Misinterpretation Agitation
 Thank you.,Flowers,8.0,7.0,The Misinterpretation Agitation
" No, thank you. Delivery men are the unsung foot soldiers of our nation’s commerce. It’s because of people like you, people like me can limit our human contact. I’d shake your hand, but, well, you know.",Sheldon,8.0,7.0,The Misinterpretation Agitation
" I’m not a delivery man, I’m a doctor. Although I do often deliver alarming biopsy results to my patients.",Man,8.0,7.0,The Misinterpretation Agitation
 That’s humorous.,Sheldon,8.0,7.0,The Misinterpretation Agitation
 Thank you. Sorry.,Leonard,8.0,7.0,The Misinterpretation Agitation
" Oh, uh, you probably don’t want her to see this. It’s unnecessarily graphic.",Man,8.0,7.0,The Misinterpretation Agitation
" Hold on, Doctor. Leonard, where are your social skills? This man is clearly upset. We should invite him in for a hot beverage.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 He tried to score with Penny.,Leonard,8.0,7.0,The Misinterpretation Agitation
" So have these two, and they’re having dinner with us.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 A bar.,Scene,8.0,7.0,The Misinterpretation Agitation
" So, how was work today?",Amy,8.0,7.0,The Misinterpretation Agitation
" It was fine, but you’ll be happy to know they pulled the sexy scientists article.",Bernadette,8.0,7.0,The Misinterpretation Agitation
 What happened?,Amy,8.0,7.0,The Misinterpretation Agitation
 I don’t know. They just canceled the photo shoot and said they’re rethinking it.,Bernadette,8.0,7.0,The Misinterpretation Agitation
" Well, I’m really sorry, but I think it’s for the best. You want people focusing on your achievements, not staring at your breasts in some magazine.",Amy,8.0,7.0,The Misinterpretation Agitation
" I guess. It’s really not that important. Hey, up here.",Bernadette,8.0,7.0,The Misinterpretation Agitation
 Yes.,Leonard,8.0,7.0,The Misinterpretation Agitation
" Uh, extra peanut sauce?",Sheldon,8.0,7.0,The Misinterpretation Agitation
" No, but you can have mine.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Eh, well, very well. Oh, and on the topic of sharing things that are yours, there is a gentleman caller bringing flowers to your fiancée as we speak.",Sheldon,8.0,7.0,The Misinterpretation Agitation
" I simply pointed out that they would never consider doing an article ranking male scientists on their sexuality, let alone showing them in various stages of undress.",Amy,8.0,7.0,The Misinterpretation Agitation
" Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche.",Bernadette,8.0,7.0,The Misinterpretation Agitation
" Well, it doesn’t make a difference, because they agreed it was in bad taste, and now you agree, so Amy saves the day.",Amy,8.0,7.0,The Misinterpretation Agitation
" No, what happened was you got jealous, so you took away a chance for me to get some publicity.",Bernadette,8.0,7.0,The Misinterpretation Agitation
 But it was bad publicity.,Amy,8.0,7.0,The Misinterpretation Agitation
" That’s for me to decide, not you.",Bernadette,8.0,7.0,The Misinterpretation Agitation
" I disagree. As a female scientist, I think what you do affects all of us.",Amy,8.0,7.0,The Misinterpretation Agitation
" And I think you don’t like people expressing their sexuality because no one wants you to express yours. Oh, Amy, I’m so sorry. That was over the line.",Bernadette,8.0,7.0,The Misinterpretation Agitation
 You have a nice night.,Amy,8.0,7.0,The Misinterpretation Agitation
" Please don’t go. Up until my vicious attack, you were the one in the wrong.",Bernadette,8.0,7.0,The Misinterpretation Agitation
 The apartment.,Scene,8.0,7.0,The Misinterpretation Agitation
" Here you go, Doctor. Red Zinger with one teaspoon of honey.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 I think so.,Leonard,8.0,7.0,The Misinterpretation Agitation
 When will I learn? It’s just like the cute girl at the pet store all over again.,Man,8.0,7.0,The Misinterpretation Agitation
 Excuse me?,Leonard,8.0,7.0,The Misinterpretation Agitation
" Oh, uh, she touched my arm for five Mississippis, and I bought a two thousand dollar iguana habitat. Which she was always too busy to come over and see. You give these to Penny. You’re a, you’re a lucky man.",Man,8.0,7.0,The Misinterpretation Agitation
 Wait a minute. You’ve snipped Gene Roddenberry’s vas deferens?,Sehldon,8.0,7.0,The Misinterpretation Agitation
 Yes.,Man,8.0,7.0,The Misinterpretation Agitation
" Wow, he really went where no man has gone before.",Howard,8.0,7.0,The Misinterpretation Agitation
" I don’t like to brag,but, uh, you see, I’m kind of the doctor to the stars’ urinary tracts.",Man,8.0,7.0,The Misinterpretation Agitation
 Wow.,All,8.0,7.0,The Misinterpretation Agitation
" Uh, you, you want to see James Cameron’s kidney stone?",Man,8.0,7.0,The Misinterpretation Agitation
 Ooh.,All,8.0,7.0,The Misinterpretation Agitation
" He was so happy after he passed it, he gave me a Terminator.",Man,8.0,7.0,The Misinterpretation Agitation
 That is amazing. How long have you been collecting?,Leonard,8.0,7.0,The Misinterpretation Agitation
" Ever since I was a kid, but, uh, I didn’t really get serious until William Shatner’s bladder infection.",Man,8.0,7.0,The Misinterpretation Agitation
 What’d you get? What’d you get?,Sheldon,8.0,7.0,The Misinterpretation Agitation
" Well, he said it was a tribble. It could be a toupee, but either way, it’s pretty cool.",Man,8.0,7.0,The Misinterpretation Agitation
" Sorry, it’s just we’re, we were talking about them. So, look, I, I wasn’t going to say anything, but since you seem to be okay with the article being canceled, I have a little confession. I’m the reason it was pulled.",Amy,8.0,7.0,The Misinterpretation Agitation
 What? How?,Bernadette,8.0,7.0,The Misinterpretation Agitation
 I sent the editors of the magazine a pretty scathing e-mail.,Amy,8.0,7.0,The Misinterpretation Agitation
" Amy, what did you say?",Bernadette,8.0,7.0,The Misinterpretation Agitation
 Can I ask you a personal question?,Man,8.0,7.0,The Misinterpretation Agitation
 Sure.,Leonard,8.0,7.0,The Misinterpretation Agitation
" Um, I mean, you’re a guy like me, so how’d you get a girl like Penny?",Man,8.0,7.0,The Misinterpretation Agitation
" Oh. Well, you know, just being myself, really.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Oh, please, you know, I’ll tell you how he did it. Implacable, relentless badgering. In urology terms, he was a drug-resistant staph infection. And she was a urethra that could not shake him.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 I don’t know that I’d call myself an infection.,Leonard,8.0,7.0,The Misinterpretation Agitation
 A gallant man would defend his fiancée for being called a urethra.,Howard,8.0,7.0,The Misinterpretation Agitation
 Can we please change the subject?,Leonard,8.0,7.0,The Misinterpretation Agitation
 Hi.,Penny,8.0,7.0,The Misinterpretation Agitation
" Well, that didn’t go your way.",Raj,8.0,7.0,The Misinterpretation Agitation
" Dr. Lorvis, what are you doing here?",Penny,8.0,7.0,The Misinterpretation Agitation
" Uh, well, actually I came to see you.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Thank you. Neat Star Trek mug. I actually have one of the phasers from the original TV show.,Man,8.0,7.0,The Misinterpretation Agitation
" Oh, cool.",Raj,8.0,7.0,The Misinterpretation Agitation
 How’d you get that?,Howard,8.0,7.0,The Misinterpretation Agitation
" Oh, easy, Gene Roddenberry needed a vasectomy.",Man,8.0,7.0,The Misinterpretation Agitation
 You touched my arm for two Mississippis.,Lorvis,8.0,7.0,The Misinterpretation Agitation
 Oh. That’s why you were mumbling Mississippi.,Penny,8.0,7.0,The Misinterpretation Agitation
 Can we talk in private?,Leonard,8.0,7.0,The Misinterpretation Agitation
" Please, yes.",Penny,8.0,7.0,The Misinterpretation Agitation
 I’ll be right back.,Leonard,8.0,7.0,The Misinterpretation Agitation
 So what other celebrity genitalia have you handled?,Sheldon,8.0,7.0,The Misinterpretation Agitation
" So, uh, what’s the deal? You take off your ring when you go to work?",Leonard,8.0,7.0,The Misinterpretation Agitation
" What? No, no, I just put it on the other hand and turn it around. Keep that hand in my pocket.",Penny,8.0,7.0,The Misinterpretation Agitation
 Why?,Leonard,8.0,7.0,The Misinterpretation Agitation
" Well, what do you mean why? Look, I make more sales if these doctors think I’m single. I did the same kind of thing as a waitress. The real question is, what is he doing in your apartment?",Penny,8.0,7.0,The Misinterpretation Agitation
" Oh, he was upset. So Sheldon invited him in for a hot beverage.",Leonard,8.0,7.0,The Misinterpretation Agitation
 You were okay with that?,Penny,8.0,7.0,The Misinterpretation Agitation
 I would love to see your collection.,Raj,8.0,7.0,The Misinterpretation Agitation
" Anytime. Uh, I’ve got some cool stuff. When I first started, I thought it would be a good way to meet women, but, well, you know.",Man,8.0,7.0,The Misinterpretation Agitation
 We know.,Howard,8.0,7.0,The Misinterpretation Agitation
 Preach.,Raj,8.0,7.0,The Misinterpretation Agitation
 Why am I the one that has to get rid of him?,Leonard,8.0,7.0,The Misinterpretation Agitation
" I can’t do it, he’s my best client.",Penny,8.0,7.0,The Misinterpretation Agitation
" All right, I’ll get rid of him. But you owe me one.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Hey, we’re going to Oliver’s house to see his collection. You want to go with us?",Raj,8.0,7.0,The Misinterpretation Agitation
" Yeah, sure. You owe me.",Leonard,8.0,7.0,The Misinterpretation Agitation
 Dr Lorvis’ basement.,Scene,8.0,7.0,The Misinterpretation Agitation
" Oh, my God.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Leonard, I was wrong. Heaven does exist. And it’s in the basement of a urologist’s house in Sherman Oaks.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 Welcome to my Fortress of Solitude. This is where I go to get away from all my other solitude.,Lorvis,8.0,7.0,The Misinterpretation Agitation
" Oh, come on. It’s a replica.",Howard,8.0,7.0,The Misinterpretation Agitation
 Original.,Lorvis,8.0,7.0,The Misinterpretation Agitation
" Oh, I think I just cheated on my wife.",Howard,8.0,7.0,The Misinterpretation Agitation
 Really? Why?,Penny,8.0,7.0,The Misinterpretation Agitation
" Ah, that’s a good question. Apparently someone was being awfully flirty while not wearing their engagement ring, causing another someone to show up here thinking the first someone might be available.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Oh, God. Don’t make it so hard on her. Look, the first someone is the deceitful you. The second someone is the delightful Dr. Lorvis.",Sheldon,8.0,7.0,The Misinterpretation Agitation
" Oh, this is very embarrassing. Dr. Lorvis, I am so sorry. I did not mean to lead you on.",Penny,8.0,7.0,The Misinterpretation Agitation
" Oh, I was hoping for a juicy tidbit about Ron Perlman’s testicles.",Raj,8.0,7.0,The Misinterpretation Agitation
" Oliver, I’m going to play bingo.",(off),8.0,7.0,The Misinterpretation Agitation
" Okay, Mother. Have fun.",Lorvis,8.0,7.0,The Misinterpretation Agitation
" Still lives with his ma. Yikes, right?",Howard,8.0,7.0,The Misinterpretation Agitation
" Yeah, I’m not quite sure how to respond.",Raj,8.0,7.0,The Misinterpretation Agitation
" Wow, Donkey Kong. This, this was my game when I was a kid.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Because it’s a story of a pretty blonde girl tirelessly pursued by a small, oddly-shaped man?",Sheldon,8.0,7.0,The Misinterpretation Agitation
" No, because I liked it.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Well, now, don’t get defensive. You’re oddly-shaped, but you got the girl.",Sheldon,8.0,7.0,The Misinterpretation Agitation
" So, I’ve noticed Leonard gets teased a lot 0about his relationship with Penny.",Lorvis,8.0,7.0,The Misinterpretation Agitation
" Yes. If you’d like to join in, the premise is their love seems unlikely and doomed to failure.",Sheldon,8.0,7.0,The Misinterpretation Agitation
" So, you think she’ll be single soon?",Lorvis,8.0,7.0,The Misinterpretation Agitation
" No. I got upset. And Sheldon made me a beverage, too.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Okay, he just showed up at my door. Don’t you think that’s a little weird?",Penny,8.0,7.0,The Misinterpretation Agitation
" A little, but he’s basically harmless. He’s actually kind of a nice guy.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Okay. Whatever, look, my company does not allow me to socialize with doctors outside of work. You got to get rid of him.",Penny,8.0,7.0,The Misinterpretation Agitation
 I’m still upset about that peanut sauce.,Sheldon,8.0,7.0,The Misinterpretation Agitation
 The lobby.,Scene,8.0,7.0,The Misinterpretation Agitation
" Oh, could you hold the door?",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Nice flowers.,Amy,8.0,7.0,The Misinterpretation Agitation
" Thank you. They’re for a girl. Uh, I’m being implacable and relentless.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Isn’t she lucky?,Amy,8.0,7.0,The Misinterpretation Agitation
 She keeps sending me mixed signals. But I think we both want the same thing.,Lorvis,8.0,7.0,The Misinterpretation Agitation
 What’s that?,Amy,8.0,7.0,The Misinterpretation Agitation
 Unconditional love.,Lorvis,8.0,7.0,The Misinterpretation Agitation
 I guess that’s all anybody wants.,Amy,8.0,7.0,The Misinterpretation Agitation
 I guess so.,Lorvis,8.0,7.0,The Misinterpretation Agitation
" Well, I hope you get it.",Amy,8.0,7.0,The Misinterpretation Agitation
 The gun from Hellboy?,Raj,8.0,7.0,The Misinterpretation Agitation
 Yup.,Lorvis,8.0,7.0,The Misinterpretation Agitation
 How did you get it?,Raj,8.0,7.0,The Misinterpretation Agitation
 Bought it at auction.,Lorvis,8.0,7.0,The Misinterpretation Agitation
 The stairwell. ,Scene,8.0,7.0,The Misinterpretation Agitation
 I can’t take these.,Amy,8.0,7.0,The Misinterpretation Agitation
" Why not? I mean, you want what I want. And we had two wonderful Mississippis.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 But what about the other girl?,Amy,8.0,7.0,The Misinterpretation Agitation
" Oh, right. I’ll tell her we should just be friends.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Dr. Lorvis?,Penny,8.0,7.0,The Misinterpretation Agitation
" Penny, we should just be friends. Happy?",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Dr Lorvis’ basement.,Scene,8.0,7.0,The Misinterpretation Agitation
 You think he bites?,Raj,8.0,7.0,The Misinterpretation Agitation
 Stick your head in there and find out.,Howard,8.0,7.0,The Misinterpretation Agitation
 You fooled me with that goat at the petting zoo. You will not fool me again.,Raj,8.0,7.0,The Misinterpretation Agitation
 I wonder where Dr. Lorvis is. He’s been gone a while.,Leonard,8.0,7.0,The Misinterpretation Agitation
" Oh, if you want to get in on the pool, you’re too late. All the squares have been purchased.",Sheldon,8.0,7.0,The Misinterpretation Agitation
" Interesting. Excuse me, I have to take care of something.",Lorvis,8.0,7.0,The Misinterpretation Agitation
" Leonard, as your friend I feel I should tell you something.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 What?,Leonard,8.0,7.0,The Misinterpretation Agitation
" Oh, this day just keeps getting better.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 Penny’s apartment.,Scene,8.0,7.0,The Misinterpretation Agitation
" So, you just left them alone playing games in your house?",Penny,8.0,7.0,The Misinterpretation Agitation
" Well, they seemed happy and I thought that would give me time for you and I to get to know each other better. That was before we met.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 We all have a past.,Amy,8.0,7.0,The Misinterpretation Agitation
" Doc, you’ve got to see what you’re doing is, is a little creepy.",Penny,8.0,7.0,The Misinterpretation Agitation
 You sound just like Sigourney Weaver when I followed her into a restroom.,Lorvis,8.0,7.0,The Misinterpretation Agitation
" Okay, you can’t just go chasing after every girl who’s nice to you.",Penny,8.0,7.0,The Misinterpretation Agitation
" Well, that’s not what Sheldon says. And he seems to know his way around the ladies.",Lorvis,8.0,7.0,The Misinterpretation Agitation
" Hey, Leonard. Guess who’s back. Dr. Lorvis. Yeah. You care to join us? What? You locked them in your basement?",phone),8.0,7.0,The Misinterpretation Agitation
" Well, they’re, they’re not locked in. The door just sticks.",Lorvis,8.0,7.0,The Misinterpretation Agitation
" Okay, so how do they unstick it?",Penny,8.0,7.0,The Misinterpretation Agitation
" One Mississippi, two Mississippi.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Dr Lorvis’ basement.,Scene,8.0,7.0,The Misinterpretation Agitation
" Next game, let’s switch helmets.",Leonard,8.0,7.0,The Misinterpretation Agitation
" No, I’d look silly in that helmet.",Sheldon,8.0,7.0,The Misinterpretation Agitation
 The foyer. ,Scene,8.0,7.0,The Misinterpretation Agitation
" Oh, good, you’re here. Amy, I am so sorry.",Bernadette,8.0,7.0,The Misinterpretation Agitation
 That has to wait. This weirdo locked the guys up in his basement.,Amy,8.0,7.0,The Misinterpretation Agitation
 What?,Bernadette,8.0,7.0,The Misinterpretation Agitation
 She seems nice. Who’s she?,Lorvis,8.0,7.0,The Misinterpretation Agitation
 Just walk.,Penny,8.0,7.0,The Misinterpretation Agitation
 Dr Lorvis’ basement. ,Scene,8.0,7.0,The Misinterpretation Agitation
 You can do this.,Sheldon,8.0,7.0,The Misinterpretation Agitation
 One ladder left.,Raj,8.0,7.0,The Misinterpretation Agitation
 Oh-hom yeah.,Leonard,8.0,7.0,The Misinterpretation Agitation
 Yes.,Howard,8.0,7.0,The Misinterpretation Agitation
 Next level.,Leonard,8.0,7.0,The Misinterpretation Agitation
 Maybe he’s playing bingo with his mommy.,Raj,8.0,7.0,The Misinterpretation Agitation
 It’s sad how some guys can’t cut the apron strings.,Howard,8.0,7.0,The Misinterpretation Agitation
" Okay, now you’re messing with me.",Raj,8.0,7.0,The Misinterpretation Agitation
" Uh, guys, we’re locked in here.",Leonard,8.0,7.0,The Misinterpretation Agitation
" Yeah, that was very uncool. Get the hammer. Get the hammer.",Howard,8.0,7.0,The Misinterpretation Agitation
 Got it.,Leonard,8.0,7.0,The Misinterpretation Agitation
" Okay, Leonard, let’s go.",Penny,8.0,7.0,The Misinterpretation Agitation
 Just hang on.,Leonard,8.0,7.0,The Misinterpretation Agitation
" Well, while we wait, would you like to see Tobey Maguire’s prostate sonogram?",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Sure.,Amy,8.0,7.0,The Misinterpretation Agitation
 Yeah.,Penny,8.0,7.0,The Misinterpretation Agitation
" Oh, spoiler alert. He was worried about nothing.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 They’d need the key.,Lorvis,8.0,7.0,The Misinterpretation Agitation
" Okay. Nope. That’s it. We are gonna go over there right now, and you are going to let them out.",Penny,8.0,7.0,The Misinterpretation Agitation
" Three Mississippi, four Mississippi.",Lorvis,8.0,7.0,The Misinterpretation Agitation
 Move it.,Penny,8.0,7.0,The Misinterpretation Agitation
" He was being funny. I’m pretty sure. Anyway, I was asked to be a part of a magazine article about the 50 sexiest female scientists in California. Isn’t that cool?",Bernadette,8.0,7.0,The Misinterpretation Agitation
 I think it’s awful.,Amy,8.0,7.0,The Misinterpretation Agitation
 Why would you say that?,Penny,8.0,7.0,The Misinterpretation Agitation
