dialogue,person_scene,series,episode,episode_name_only
 Isn’t it obvious? I’m spreading my scent to mark my territory.,Amy,6.0,3.0,The Higgs Boson Observation
 What are you doing?,Penny,6.0,3.0,The Higgs Boson Observation
 Hang on. (Rubs Sheldon’s telephone receiver under her armpit),Amy,6.0,3.0,The Higgs Boson Observation
 Can we go now?,Penny,6.0,3.0,The Higgs Boson Observation
" I’m not suspicious. I just want to stop in, say hi to my boyfriend and meet his new assistant. (Throwing open Sheldon’s office door) Aha!",Amy,6.0,3.0,The Higgs Boson Observation
" Amy, this is crazy. You have nothing to be suspicious about.",Penny,6.0,3.0,The Higgs Boson Observation
 University corridor.,Scene,6.0,3.0,The Higgs Boson Observation
" Well, for starters, at some point, that face starts talking.",Penny,6.0,3.0,The Higgs Boson Observation
" Oh, really? Look at this face (Sheldon’s picture on phone) How can any woman spend eight hours a day alone with this face and not fall in love with it?",Amy,6.0,3.0,The Higgs Boson Observation
" Oh, Amy, really? She is not going to come on to Sheldon.",Penny,6.0,3.0,The Higgs Boson Observation
 It’s her I have to worry about.,Amy,6.0,3.0,The Higgs Boson Observation
" No, you do not.",Penny,6.0,3.0,The Higgs Boson Observation
" Wait, Alex. Do you want to join us?",Leonard,6.0,3.0,The Higgs Boson Observation
" It’s all right, Alex. I’m not mad at you, I’m just disappointed.",Sheldon,6.0,3.0,The Higgs Boson Observation
" I’m so sorry, Dr. Cooper.",Alex,6.0,3.0,The Higgs Boson Observation
 Oh!,Leonard,6.0,3.0,The Higgs Boson Observation
" Um, top one, yes. I didn’t check the one on the bottom.",Alex,6.0,3.0,The Higgs Boson Observation
 Stems removed?,Sheldon,6.0,3.0,The Higgs Boson Observation
" One on top, one on the bottom.",Alex,6.0,3.0,The Higgs Boson Observation
 Two cherries?,Sheldon,6.0,3.0,The Higgs Boson Observation
" Rainbow, not chocolate.",Alex,6.0,3.0,The Higgs Boson Observation
 Half a teaspoon of sprinkles?,Sheldon,6.0,3.0,The Higgs Boson Observation
 Yes.,Alex,6.0,3.0,The Higgs Boson Observation
" Half chocolate, half vanilla, side by side, not swirled?",Sheldon,6.0,3.0,The Higgs Boson Observation
 This should be fun.,Leonard,6.0,3.0,The Higgs Boson Observation
" Here’s your frozen yoghurt, Dr. Cooper.",Alex,6.0,3.0,The Higgs Boson Observation
 I’m in her head. Let the dance begin.,Raj,6.0,3.0,The Higgs Boson Observation
" Oh, in fact, she has. Uh, her exact words were, what is that guy’s problem?",Sheldon,6.0,3.0,The Higgs Boson Observation
" So, what kind of research are you doing?",Alex,6.0,3.0,The Higgs Boson Observation
" Oh, SETI, the Search for Extraterrestrial Intelligence. You should introduce him to Sheldon. The search is over.",Leonard,6.0,3.0,The Higgs Boson Observation
" It’s okay, I’ve been around scientists all my life. My dad’s an astronomer at SETI.",Alex,6.0,3.0,The Higgs Boson Observation
" No. But compared to your boss, he’s the poster boy for sanity.",Leonard,6.0,3.0,The Higgs Boson Observation
 Is that true? Is he all right?,Alex,6.0,3.0,The Higgs Boson Observation
" Oh, that happens to be Dr. Koothrappali’s field of expertise. You two have a lot to talk about.",Leonard,6.0,3.0,The Higgs Boson Observation
 I’m looking for Trojan asteroids at Earth’s L-Five Lagrange point.,Alex,6.0,3.0,The Higgs Boson Observation
" So, Alex, what’s the topic of your dissertation?",Leonard,6.0,3.0,The Higgs Boson Observation
" Oh, okay. Thank you.",Alex,6.0,3.0,The Higgs Boson Observation
" Oh, sure. Please join us.",Leonard,6.0,3.0,The Higgs Boson Observation
" It’s a kindness, Leonard. Otherwise, you’re cruelly tempting them with a glimpse of a world that’s just beyond their soot-stained fingertips.",Sheldon,6.0,3.0,The Higgs Boson Observation
 What?,Leonard,6.0,3.0,The Higgs Boson Observation
" If I’ve learned anything from British television shows on PBS, it’s that servants dine downstairs with their own kind.",Sheldon,6.0,3.0,The Higgs Boson Observation
 Given her what?,Leonard,6.0,3.0,The Higgs Boson Observation
" Uh, Alex, a moment. I need a word with Dr. Hofstadter. Do you think it’s appropriate for her to sit with us, given her station?",Sheldon,6.0,3.0,The Higgs Boson Observation
 Um…,Alex,6.0,3.0,The Higgs Boson Observation
" Look at you, putting on a brave face.",Amy,6.0,3.0,The Higgs Boson Observation
 Penny’s car.,Scene,6.0,3.0,The Higgs Boson Observation
" No, no, I’m fine. No anxiety. We should probably talk in code. From now on, frog is me, sandwich means you and lemon means rocket. So, come on, sandwich, build me a lemon ’cause froggy wants to come home.",Howard,6.0,3.0,The Higgs Boson Observation
" Howie, honey, maybe you should talk to someone, let them know you’re having a little anxiety.",Bernadette,6.0,3.0,The Higgs Boson Observation
" Step two, build a version roughly fourteen stories high. Fill it full of rocket fuel and come get me. I’ll leave the door unlocked.",Howard,6.0,3.0,The Higgs Boson Observation
 Okay.,Bernadette,6.0,3.0,The Higgs Boson Observation
" Oh, a lot better, thanks. One sec. Listen close, I don’t have a lot of time. I need you to go to my house. In my bedroom, you’ll find a model rocket. I want you to take it and bring it back to your place.",Howard,6.0,3.0,The Higgs Boson Observation
" How you doing, Howie? You feeling a little better?",Bernadette,6.0,3.0,The Higgs Boson Observation
 Webcam conversation between Bernadette’s Office and the International Space Station,Scene,6.0,3.0,The Higgs Boson Observation
 Cherry stem! Cherry stem!,(choking),6.0,3.0,The Higgs Boson Observation
 Thank you.,Leonard,6.0,3.0,The Higgs Boson Observation
" You’re very funny, Dr. Hofstadter.",Alex,6.0,3.0,The Higgs Boson Observation
" You were right. I had nothing to worry about. That skank’s your problem, not mine.",room),6.0,3.0,The Higgs Boson Observation
" Not yet, but I can remove unwanted hair from two miles away.",Leonard,6.0,3.0,The Higgs Boson Observation
 Ooh. Military?,Alex,6.0,3.0,The Higgs Boson Observation
 High-energy lasers.,Leonard,6.0,3.0,The Higgs Boson Observation
" Oh, is that it?",Penny,6.0,3.0,The Higgs Boson Observation
" Mmm, the nurse is a woman, so he couldn’t talk to her. She had to bring him a Grover puppet so he could point at what hurt.",Leonard,6.0,3.0,The Higgs Boson Observation
 Wow. Anything else?,Penny,6.0,3.0,The Higgs Boson Observation
" No, Raj had to go to the nurse.",Leonard,6.0,3.0,The Higgs Boson Observation
 Oh! You’re kidding.,Penny,6.0,3.0,The Higgs Boson Observation
" Ah, it was all right, I guess. Got to Heimlich a cherry stem out of Sheldon. Caught Raj right in the eye.",Leonard,6.0,3.0,The Higgs Boson Observation
" So, how was work today?",Penny,6.0,3.0,The Higgs Boson Observation
 The apartment.,Scene,6.0,3.0,The Higgs Boson Observation
" And there you have it, prefrontal cortex reasoning versus limbic lust. If this were a boxing match, they might call it the thrilla adjacent to the amygdala. If you were a brain scientist, you would be busting a gut right now.",Amy,6.0,3.0,The Higgs Boson Observation
" Fine, it bothers me a little. No. You know what? This is stupid. It doesn’t bother me. Okay, it bothers me. But only because she wouldn’t stop laughing. Leonard is not that funny.",Penny,6.0,3.0,The Higgs Boson Observation
 So it does bother you.,Amy,6.0,3.0,The Higgs Boson Observation
" Well, of course he’s desirable. I mean, he’s great. He’s smart, he’s sweet, and, ooh, in the bedroom, whew, let me tell you, he really tries.",Penny,6.0,3.0,The Higgs Boson Observation
" So says your prefrontal cortex. But meanwhile, the limbic system of your brain is calculating that if another woman is attracted to Leonard, it must be because he’s desirable.",Amy,6.0,3.0,The Higgs Boson Observation
" Okay, maybe she was flirting with him, but who cares? Look, I don’t even know where my relationship is with Leonard is right now.",Penny,6.0,3.0,The Higgs Boson Observation
" Really? I don’t know how much you know about primate behaviour, but Sheldon’s assistant was clearly courting Leonard. Were she a mandrill, she would have bent over and displayed her brightly coloured hindquarters like a big red welcome mat. By the way, you try that at the junior prom, you get kicked out.",Amy,6.0,3.0,The Higgs Boson Observation
 There’s nothing to be brave about. Everything’s fine.,Penny,6.0,3.0,The Higgs Boson Observation
 Notice people on your own time. We’re working.,Sheldon,6.0,3.0,The Higgs Boson Observation
 She seems nice.,Alex,6.0,3.0,The Higgs Boson Observation
 My limbic system wants to take your pants off.,Penny,6.0,3.0,The Higgs Boson Observation
 Where are we going?,Leonard,6.0,3.0,The Higgs Boson Observation
" Well, a lot of people can’t. Uh, hey.",Penny,6.0,3.0,The Higgs Boson Observation
" Oh. Well, you’re lucky. He seems very talented. And I’m sure a lot of people want to work with him.",Alex,6.0,3.0,The Higgs Boson Observation
 In a way. We’ve kind of been involved in a five-year experiment.,Penny,6.0,3.0,The Higgs Boson Observation
" Alex. Uh, do you work with Dr. Hofstadter?",Alex,6.0,3.0,The Higgs Boson Observation
" Oh, it’s about time. I hated the old way. Hi. I’m Penny.",Penny,6.0,3.0,The Higgs Boson Observation
 Sheldon thinks the approach in this paper might change the way we calculate ferromagnetic hysteresis.,Alex,6.0,3.0,The Higgs Boson Observation
 The original title was “A Rederivation of Maxwell’s Equations Regarding Electromagnetism”” I dumbed it down because some of the more religious people in town were starting to say I was a witch.,Sheldon,6.0,3.0,The Higgs Boson Observation
" Magnets: What Do They Stick To? If the answer is metal, it’s not exactly groundbreaking.",Leonard,6.0,3.0,The Higgs Boson Observation
 I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize. Behold.,Sheldon,6.0,3.0,The Higgs Boson Observation
 What do you got?,Leonard,6.0,3.0,The Higgs Boson Observation
" Oh, good, Leonard, you’re here. Science news. This will interest you. And, Penny, feel free to paint your nails.",Alex),6.0,3.0,The Higgs Boson Observation
 Isn’t that enough? It had the weaponised fruit and a puppet. What more do you want?,Leonard,6.0,3.0,The Higgs Boson Observation
 Whee! Whee!,Howard,6.0,3.0,The Higgs Boson Observation
" Howie, stop that. NASA’s watching this! Put your pants back on!",Bernadette,6.0,3.0,The Higgs Boson Observation
 I am glad you asked. Are you familiar with the Higgs boson?,Sheldon,6.0,3.0,The Higgs Boson Observation
 Sorry!,Penny,6.0,3.0,The Higgs Boson Observation
" No, no, no, no.",Leonard,6.0,3.0,The Higgs Boson Observation
 Why do you need all this stuff?,Penny,6.0,3.0,The Higgs Boson Observation
" No, what’s disgusting is he’s still keeping track.",Leonard,6.0,3.0,The Higgs Boson Observation
" Oh, disgusting.",Penny,6.0,3.0,The Higgs Boson Observation
" There are some charts in the back where I kept track of shape, colour and consistency.",Sheldon,6.0,3.0,The Higgs Boson Observation
" August 7, 8:42 a.m. This is humiliating. What was wrong with diapers?",Penny,6.0,3.0,The Higgs Boson Observation
 Yeah. And forgive my crude penmanship. I didn’t start typing until I was six.,Sheldon,6.0,3.0,The Higgs Boson Observation
" Really, your potty training journal?",Penny,6.0,3.0,The Higgs Boson Observation
" No, that’s my potty training journal.",Sheldon,6.0,3.0,The Higgs Boson Observation
" Aw, how cute. Is this like a diary?",Penny,6.0,3.0,The Higgs Boson Observation
" Yeah, it’s journals and research papers I wrote as a child.",Sheldon,6.0,3.0,The Higgs Boson Observation
" Mmm, doesn’t matter. Half the time, he just ends up playing with the box.",Leonard,6.0,3.0,The Higgs Boson Observation
" Oh, boy, a whole dollar. Now, I can quit my paper route. So, what’s in it?",Penny,6.0,3.0,The Higgs Boson Observation
" Yeah, wait, here. For your troubles.",Sheldon,6.0,3.0,The Higgs Boson Observation
" Better. Much better. The other astronauts held me down, gave me a shot. Oooh. Attention, people of Earth. Tonight, there will be two moons in the sky.",Howard,6.0,3.0,The Higgs Boson Observation
" Hey, Howie, how you feeling?",Bernadette,6.0,3.0,The Higgs Boson Observation
 Webcam conversation between Bernadette’s Office and the International Space Station,Scene,6.0,3.0,The Higgs Boson Observation
 Maybe I could do it.,Penny,6.0,3.0,The Higgs Boson Observation
" If you want help, just hire a grad student.",Leonard,6.0,3.0,The Higgs Boson Observation
" Well, if I didn’t think you could handle it, I wouldn’t be asking.",Sheldon,6.0,3.0,The Higgs Boson Observation
 Not gonna happen.,Leonard,6.0,3.0,The Higgs Boson Observation
" That’s a good point. My time is much too valuable. You know, perhaps I should find someone to do it for me. You know, someone with a rudimentary understanding of science, but whose real talents lie in menial labour.",Sheldon,6.0,3.0,The Higgs Boson Observation
" So, you’re going to spend hours and hours combing through all this stuff?",Leonard,6.0,3.0,The Higgs Boson Observation
" Well, this box only covers my work through nursery school. There’s a good deal more to come. I didn’t really hit my academic stride until I cut out that time-suck known as playing outdoors.",Sheldon,6.0,3.0,The Higgs Boson Observation
 You really think there’s some kind of scientific discovery in here?,Penny,6.0,3.0,The Higgs Boson Observation
 I didn’t know they gave Nobel prizes for making boom-boom in the potty.,Leonard,6.0,3.0,The Higgs Boson Observation
" Yeah, the point is Higgs is being celebrated for work he did 50 years ago, so that got me thinking, perhaps I’ve already hit upon the idea that will win me my Nobel prize.",Sheldon,6.0,3.0,The Higgs Boson Observation
" Yeah, that’s basically what I said.",Penny,6.0,3.0,The Higgs Boson Observation
" Nice try. Now, in 1964, Dr. Peter Higgs, accomplished self-promoter and physicist, he wrote a paper postulating the existence of a subatomic particle called the Higgs boson. Now, initially the paper was rejected, but recently, he was proven right, and now he’s on the fast track to win a Nobel prize.",Sheldon,6.0,3.0,The Higgs Boson Observation
" Of course, it is, it’s been in the news. And it’s a very famous boson.",Penny,6.0,3.0,The Higgs Boson Observation
" You said it, not me.",Sheldon,6.0,3.0,The Higgs Boson Observation
" A proof that algebraic topology can never have a non self-contradictory set of abelion groups. I’m just a blonde monkey to you, aren’t I?",Penny,6.0,3.0,The Higgs Boson Observation
" You, really? You can assess the quality of my work? Okay, um, here. I wrote this when I was five years old.",Sheldon,6.0,3.0,The Higgs Boson Observation
 All I said was she seems nice.,Leonard,6.0,3.0,The Higgs Boson Observation
" Hey, you already got a girlfriend. I call dibs.",Raj,6.0,3.0,The Higgs Boson Observation
 She seems nice.,Leonard,6.0,3.0,The Higgs Boson Observation
 I should probably get to work.,Alex,6.0,3.0,The Higgs Boson Observation
" Yeah, please reserve chitchat for your breaks, Ms. Jenson. FYI, there will be no breaks.",Sheldon,6.0,3.0,The Higgs Boson Observation
 It’s nice to meet you. I’m so excited to be working with Dr…,Alex,6.0,3.0,The Higgs Boson Observation
" Ah, congratulations and may God have mercy on your soul. I’m Leonard. This is Raj.",Leonard,6.0,3.0,The Higgs Boson Observation
" I’m Alex, Dr. Cooper’s new assistant.",Jenson,6.0,3.0,The Higgs Boson Observation
 No. I have people for that now. You’re up.,Sheldon,6.0,3.0,The Higgs Boson Observation
" Sheldon, aren’t you going to introduce us?",Leonard,6.0,3.0,The Higgs Boson Observation
 Hello.,Jenson,6.0,3.0,The Higgs Boson Observation
 Smooth. Hi.,Leonard,6.0,3.0,The Higgs Boson Observation
" Uh, yeah, last night. He kept making me drop pencils for him. I got uncomfortable. (Entering Sheldon’s office)  Hey, Sheldon, hope you’re hungry, they’re serving macaroni and… (spots Ms Jenson)  che-ee-ee-ese.",Raj,6.0,3.0,The Higgs Boson Observation
 M-hmm.,Penny,6.0,3.0,The Higgs Boson Observation
" Oh, thank you, Penny.",Sheldon,6.0,3.0,The Higgs Boson Observation
" Ugh. Hey, Sheldon? Hi. This came for you today. It’s from your mom.",Penny,6.0,3.0,The Higgs Boson Observation
" The apartment. Penny enters, carrying a box.",Scene,6.0,3.0,The Higgs Boson Observation
" Oh, baby, you’re killing me.",Howard,6.0,3.0,The Higgs Boson Observation
" Really, you’re serious? Okay. (Drops a pencil)",Bernadette,6.0,3.0,The Higgs Boson Observation
" Okay, here it is. I really miss gravity. Can you drop something so I can watch it fall?",Howard,6.0,3.0,The Higgs Boson Observation
 What do you want me to do?,Bernadette,6.0,3.0,The Higgs Boson Observation
" Love you too. Hey, Bernie? Before you go, can you do something for me?",Howard,6.0,3.0,The Higgs Boson Observation
 I got to get back to work. I love you.,Bernadette,6.0,3.0,The Higgs Boson Observation
 I know.,Howard,6.0,3.0,The Higgs Boson Observation
" Well, hang in there. You just have a couple more days to go, and then you’ll be home.",Bernadette,6.0,3.0,The Higgs Boson Observation
" Okay, I guess. It’s just, being cooped up in this tin can for weeks on end is starting to get to me.",Howard,6.0,3.0,The Higgs Boson Observation
" Hey, how’s my little astronautie hottie?",Bernadette,6.0,3.0,The Higgs Boson Observation
" Hey, Bernie.",Howard,6.0,3.0,The Higgs Boson Observation
 Webcam conversation between Bernadette’s Office and the International Space Station,Scene,6.0,3.0,The Higgs Boson Observation
" Oh, that hardly seems fair. But I guess any team that I’m not on has a decided disadvantage.",Sheldon,6.0,4.0,The Re-Entry Minimization
" Once again, unbelievable.",Penny,6.0,4.0,The Re-Entry Minimization
" Yeah, once again, I know.",Sheldon,6.0,4.0,The Re-Entry Minimization
" All right, round one. Here.",Penny,6.0,4.0,The Re-Entry Minimization
 Got it.,Sheldon,6.0,4.0,The Re-Entry Minimization
" Okay. Ready, set, go.",Penny,6.0,4.0,The Re-Entry Minimization
" Uh, box? Uh, window?",Amy,6.0,4.0,The Re-Entry Minimization
" Batman. Batman and Robin. Uh, Wonder Twins plus the monkey. Wonder Twins plus the monkey and Batman.",Leonard,6.0,4.0,The Re-Entry Minimization
" Uh, gift? Uh, Present!",Amy,6.0,4.0,The Re-Entry Minimization
 Present! Yeah!,Penny,6.0,4.0,The Re-Entry Minimization
" Oh, Leonard. Now, how can you not get that?",Sheldon,6.0,4.0,The Re-Entry Minimization
 In what universe is that a present?,Leonard,6.0,4.0,The Re-Entry Minimization
" It’s not a present, it’s the present. Look. There’s you and me. There’s Penny and Amy. We’re playing Pictionary. In the present.",Sheldon,6.0,4.0,The Re-Entry Minimization
" Uh, I think they’re here for me, Ringo.",Mandel,6.0,4.0,The Re-Entry Minimization
" Mr. Mandel, I’m your driver.",Suit,6.0,4.0,The Re-Entry Minimization
" Oh, thanks. That nut job was telling everybody on the plane he’s an astronaut.",Mandel,6.0,4.0,The Re-Entry Minimization
 It’s asymptotically free partons inside a quark-gluon plasma.,Sheldon,6.0,4.0,The Re-Entry Minimization
 Nothing with quarks.,Leonard,6.0,4.0,The Re-Entry Minimization
 It’s an observational rebuttal of the Lambda-CDM model of the universe.,Sheldon,6.0,4.0,The Re-Entry Minimization
 No.,Leonard,6.0,4.0,The Re-Entry Minimization
 It’s a chocolate chip cookie.,Penny,6.0,4.0,The Re-Entry Minimization
 Yes.,Amy,6.0,4.0,The Re-Entry Minimization
 How could you miss that?,Leonard,6.0,4.0,The Re-Entry Minimization
" Hey, if you want someone to guess chocolate chip cookie, you draw a glass of milk next to it.",Sheldon,6.0,4.0,The Re-Entry Minimization
 Penny got it.,Leonard,6.0,4.0,The Re-Entry Minimization
" Yeah, only after I eliminated all the obvious answers. You’re welcome.",Sheldon,6.0,4.0,The Re-Entry Minimization
" Oh, uh, uh, uh, sausage. Uh, uh, uh, uh, bratwurst? Oh, oh, a hot dog.",Leonard,6.0,4.0,The Re-Entry Minimization
" Penny, aren’t you gonna draw something?",Amy,6.0,4.0,The Re-Entry Minimization
" Relax, we got time, this is so fun.",Penny,6.0,4.0,The Re-Entry Minimization
 I know.,Sheldon,6.0,4.0,The Re-Entry Minimization
" All right, Pictionary. What are the teams?",Leonard,6.0,4.0,The Re-Entry Minimization
 How about boys versus girls?,Penny,6.0,4.0,The Re-Entry Minimization
 Soon.,Penny,6.0,4.0,The Re-Entry Minimization
" Come on, Leonard, I am spoon-feeding this to you.",Sheldon,6.0,4.0,The Re-Entry Minimization
" I don’t know, uh, Casper the alcoholic ghost?",Leonard,6.0,4.0,The Re-Entry Minimization
" All right, that’s enough. (Draws)",Penny,6.0,4.0,The Re-Entry Minimization
" Uh, hand. Uh, nail, polish?",Amy,6.0,4.0,The Re-Entry Minimization
 Yep!,Penny,6.0,4.0,The Re-Entry Minimization
" Wait, no, no. No. The word is Polish. See, look. Polish sausage. And the, the model of the solar system developed by Nicolaus Copernicus, a Polish astronomer. And then, finally, if that wasn’t enough, which it should have been, this is Madame Curie killing herself by discovering radium, who, although she was a naturalized French citizen, was Polish by birth.",Sheldon,6.0,4.0,The Re-Entry Minimization
" Excuse me, the word is polish. See? Small P.",Penny,6.0,4.0,The Re-Entry Minimization
 Ah. So it is. I guess we both share blame on this one.,Sheldon,6.0,4.0,The Re-Entry Minimization
 Howard and Bernadette’s Bedroom.,Scene,6.0,4.0,The Re-Entry Minimization
" Bernie, you okay?",Howard,6.0,4.0,The Re-Entry Minimization
" Yeah, I’ll be right there. (Hacking and coughing noises)",(off),6.0,4.0,The Re-Entry Minimization
 Did you get a sea lion while I was gone?,Howard,6.0,4.0,The Re-Entry Minimization
" Oh, my God, we’re gonna kill them.",Penny,6.0,4.0,The Re-Entry Minimization
 It’s a quark-gluon plasma.,Sheldon,6.0,4.0,The Re-Entry Minimization
 No.,Leonard,6.0,4.0,The Re-Entry Minimization
 Oh. Are you kidding? Every minute of every…,Howard,6.0,4.0,The Re-Entry Minimization
 Ew. Excuse me.,fit),6.0,4.0,The Re-Entry Minimization
" Sweetie, we don’t have to do this now.",Howard,6.0,4.0,The Re-Entry Minimization
" Yes, we do. You left right after we got married. This is like our honeymoon. Now, hold on to your hat. Oh. Uh-oh.",Bernadette,6.0,4.0,The Re-Entry Minimization
 You okay?,Howard,6.0,4.0,The Re-Entry Minimization
 A little dizzy. Must be the Benadryl. Switch places with me.,Bernadette,6.0,4.0,The Re-Entry Minimization
 Okay.,Howard,6.0,4.0,The Re-Entry Minimization
" Now, kiss me. (He does. She starts snoring)",Bernadette,6.0,4.0,The Re-Entry Minimization
 Bernadette? Bernie? Bernie?,Howard,6.0,4.0,The Re-Entry Minimization
 That was amazing. You made me feel things I never… (starts snoring again),suddenly),6.0,4.0,The Re-Entry Minimization
" Well, that was quick, and a little gross. Now, I know how she feels.",Howard,6.0,4.0,The Re-Entry Minimization
 The apartment. ,Scene,6.0,4.0,The Re-Entry Minimization
" Hey, Sheldon, you’re always full of fun little facts. Where did the expression got your ass handed to you come from?",Penny,6.0,4.0,The Re-Entry Minimization
 There.,Sheldon,6.0,4.0,The Re-Entry Minimization
" A solar system. Uh, uh, uh, uh, um, unidentified flying liverwurst? I don’t…",Leonard,6.0,4.0,The Re-Entry Minimization
 Now?,Amy,6.0,4.0,The Re-Entry Minimization
" Mmm, in all fairness, Pictionary has verbal skills, visual skills. It’s a pretty well-rounded game.",Leonard,6.0,4.0,The Re-Entry Minimization
 Lot of big talk from a man who can’t draw a chocolate chip cookie.,Sheldon,6.0,4.0,The Re-Entry Minimization
" All right, fine, pick another game. Amy and I will beat you at anything.",Penny,6.0,4.0,The Re-Entry Minimization
 All right. Let’s play Physics Fiesta.,Sheldon,6.0,4.0,The Re-Entry Minimization
" Oh, come on, what is that?",Penny,6.0,4.0,The Re-Entry Minimization
" It’s a game that I just invented, in which the participants answer physics questions in remedial Spanish. Um, ¿Dónde está el boson de Higgs?",Sheldon,6.0,4.0,The Re-Entry Minimization
 En el acelerador de particulares.,Leonard,6.0,4.0,The Re-Entry Minimization
" Bueno, mi amigo.",Sheldon,6.0,4.0,The Re-Entry Minimization
" No, no, we’re not playing some dumb made-up game.",Penny,6.0,4.0,The Re-Entry Minimization
" All games are made up. They’re not found in nature. You don’t just dig in the ground, come across a rich vein of Rock’em Sock’em Robots.",Sheldon,6.0,4.0,The Re-Entry Minimization
 Just pick another game.,Leonard,6.0,4.0,The Re-Entry Minimization
 Why don’t we do something athletic like go over to the university pool and play water polo?,Amy,6.0,4.0,The Re-Entry Minimization
" No good, Sheldon doesn’t float.",Leonard,6.0,4.0,The Re-Entry Minimization
 It’s just allergies.,Bernadette,6.0,4.0,The Re-Entry Minimization
 Okay.,Howard,6.0,4.0,The Re-Entry Minimization
" Took some Benadryl. I’ll be fine. So, did you miss me?",Bernadette,6.0,4.0,The Re-Entry Minimization
 Why not?,Penny,6.0,4.0,The Re-Entry Minimization
 Darts is a bar game. You’ve been frequenting drinking establishments since you were of legal age.,Sheldon,6.0,4.0,The Re-Entry Minimization
" Yeah, that’s when it started.",Leonard,6.0,4.0,The Re-Entry Minimization
" Well, regardless, she has a distinct advantage in all tavern-based competitions. Pool, beer pong, wet T-shirt contests, they’re all out.",Sheldon,6.0,4.0,The Re-Entry Minimization
" Okay. Just for the record, I have never entered a wet T-shirt contest. I’ve won a few, but that’s just because I spill when I’m drunk, so…",Penny,6.0,4.0,The Re-Entry Minimization
 We could go to the cadaver lab at UCLA and play real-life Operation.,Amy,6.0,4.0,The Re-Entry Minimization
 No.,Sheldon,6.0,4.0,The Re-Entry Minimization
 Uh-uh.,Leonard,6.0,4.0,The Re-Entry Minimization
 I don’t think so.,Penny,6.0,4.0,The Re-Entry Minimization
" Are you sure? I mean, the nose doesn’t light up, but if the corpse is fresh enough, sometimes you can get the leg to jerk.",Amy,6.0,4.0,The Re-Entry Minimization
 Mrs Wolowitz’s House.,Scene,6.0,4.0,The Re-Entry Minimization
" Hey, Ma, twinkle, twinkle, your little star is home. Ma, the chain’s on the door.",Howard,6.0,4.0,The Re-Entry Minimization
 Howard? I thought I wasn’t going to see you till tomorrow.,(off),6.0,4.0,The Re-Entry Minimization
 Don’t know.,Sheldon,6.0,4.0,The Re-Entry Minimization
" I wonder if it’s from, like, ancient Rome where they’d actually chop somebody’s ass off and then go, here. You know, to appease Loseroneous, the god of losers.",Penny,6.0,4.0,The Re-Entry Minimization
 I am not a loser. Pictionary is not a true test of any real intelligence or skill.,Sheldon,6.0,4.0,The Re-Entry Minimization
 You want me to hide in the closet or go out the back?,(off),6.0,4.0,The Re-Entry Minimization
" Shh, you need to whisper.",(off),6.0,4.0,The Re-Entry Minimization
" Ma, who is in there?",Howard,6.0,4.0,The Re-Entry Minimization
" Uh, nobody. The TV is on.",(off),6.0,4.0,The Re-Entry Minimization
 I only got one sock. Where’s my other sock?,(off),6.0,4.0,The Re-Entry Minimization
 Who is that?,Howard,6.0,4.0,The Re-Entry Minimization
" I told you, it’s the TV. Jay Leno lost a sock, it’s hilarious.",(off),6.0,4.0,The Re-Entry Minimization
" If you’re busy, I can come back.",Howard,6.0,4.0,The Re-Entry Minimization
" Just give me a second. Go, go, go, go.",(off),6.0,4.0,The Re-Entry Minimization
 Dr. Schneider?,window),6.0,4.0,The Re-Entry Minimization
" Oh, hello, Howard.",Schneider,6.0,4.0,The Re-Entry Minimization
 What are you doing here?,Howard,6.0,4.0,The Re-Entry Minimization
" Um, house call.",Schneider,6.0,4.0,The Re-Entry Minimization
" That is true. I have a higher than normal body density. If I run too deep a bath, I drown.",Sheldon,6.0,4.0,The Re-Entry Minimization
" All right, let’s keep it simple. How about darts?",Amy,6.0,4.0,The Re-Entry Minimization
" No, that’s not fair either.",Sheldon,6.0,4.0,The Re-Entry Minimization
" Okay, glasses off. Find Waldo.",Penny,6.0,4.0,The Re-Entry Minimization
" Hurry up, find him, find him.",Sheldon,6.0,4.0,The Re-Entry Minimization
 I’m trying. Don’t yell at me.,Leonard,6.0,4.0,The Re-Entry Minimization
" For goodness’ sake, he’s wearing a hat, glasses, and a red striped shirt.",Sheldon,6.0,4.0,The Re-Entry Minimization
 I know what he looks like.,Leonard,6.0,4.0,The Re-Entry Minimization
" Oh, there he is, I got him.",Amy,6.0,4.0,The Re-Entry Minimization
" Yes, we win again.",Penny,6.0,4.0,The Re-Entry Minimization
 How could you not find him?,Sheldon,6.0,4.0,The Re-Entry Minimization
" Because he’s hard to find. If he was easy to find, the books would be called There’s Waldo.",Leonard,6.0,4.0,The Re-Entry Minimization
" 57, 58, 59, that’s one minute.",Leonard,6.0,4.0,The Re-Entry Minimization
" Long division, long division. Go, go, go.",Amy,6.0,4.0,The Re-Entry Minimization
" Remember, show your work.",Leonard,6.0,4.0,The Re-Entry Minimization
 I’m okay. I’m okay. I’m not okay.,Sheldon,6.0,4.0,The Re-Entry Minimization
" Yeah, well, Bernie’s not feeling well, so I thought I’d stop by, tell you about the greatest adventure of my life, see if you can make me feel bad about it.",Howard,6.0,4.0,The Re-Entry Minimization
" Uh, uh, okay, hold on, I’m not decent.",(off),6.0,4.0,The Re-Entry Minimization
