dialogue,person_scene,series,episode,episode_name_only
 Leonard?,Sheldon,1.0,5.0,The Hamburger Postulate
 Yeah. ,Leonard,1.0,5.0,The Hamburger Postulate
 I still don’t care. ,Sheldon,1.0,5.0,The Hamburger Postulate
 There are no incorrect equations on my board. ,Lesley,1.0,5.0,The Hamburger Postulate
" Oh, that is so… so…",Sheldon,1.0,5.0,The Hamburger Postulate
" I’m sorry, I’ve got to run, if you come up with an adjective, text me. (Leaves). ",Lesley,1.0,5.0,The Hamburger Postulate
" Inconsiderate, that is the adjective, inconsiderate. ",Sheldon,1.0,5.0,The Hamburger Postulate
 Because I’ve got a bowl of Cheerios and I couldn’t find a knife.,Lesley,1.0,5.0,The Hamburger Postulate
 So anyway (puts arms around her) Hello.,Leonard,1.0,5.0,The Hamburger Postulate
" Uh, what are you doing?",Lesley,1.0,5.0,The Hamburger Postulate
 Just extending the intimacy. Do you want to slip over to the radiation lab and share a decontamination shower?,Leonard,1.0,5.0,The Hamburger Postulate
" Okay, uh, what exactly do you think’s going on between us?",Lesley,1.0,5.0,The Hamburger Postulate
" I’m not sure, but I think I’m about to discover how the banana felt. ",Leonard,1.0,5.0,The Hamburger Postulate
" Listen, Leonard, neither of us are neuroscientists but we both understand the biochemistry of sex, I mean, dopamine in our brains is released across synapses causing pleasure. You stick electrodes in a rat’s brain, give him an orgasm button, he’ll push that thing until he starves to death.  ",Lesley,1.0,5.0,The Hamburger Postulate
 Who wouldn’t? ,Leonard,1.0,5.0,The Hamburger Postulate
" Well, the only difference between us and a rat is that you can’t stick an electrode in our hypothalamus. That’s where you come in. ",Lesley,1.0,5.0,The Hamburger Postulate
" Yeah, well, I’m just glad to be a part of it. So what happens now?",Leonard,1.0,5.0,The Hamburger Postulate
" Well, I don’t know about your sex drive, but I’m probably good till New Years. ",Lesley,1.0,5.0,The Hamburger Postulate
 Oh. Okay. Thank you.,Leonard,1.0,5.0,The Hamburger Postulate
" So, is it serious, do you like her?",Penny,1.0,5.0,The Hamburger Postulate
" Wuh, I don’t…. th-th-th-that’s really two different questions, uh, I’m not…. Sheldon, we have to go! ",Leonard,1.0,5.0,The Hamburger Postulate
" Boy, you’re wound awfully tight for a man who just had sexual intercourse. ",Sheldon,1.0,5.0,The Hamburger Postulate
" Alright, well, I’ll talk to you later, but, I am so happy for you Leonard. ",Penny,1.0,5.0,The Hamburger Postulate
" Hey, look, it’s Doctor Stud!",Howard,1.0,5.0,The Hamburger Postulate
 Doctor what?,Leonard,1.0,5.0,The Hamburger Postulate
 The blogosphere is a-buzzing with news of you and Lesley Winkle making eine kleine bang-bang music. ,Howard,1.0,5.0,The Hamburger Postulate
 Wha… how did it get on the internet?,Leonard,1.0,5.0,The Hamburger Postulate
 I put it there. ,Howard,1.0,5.0,The Hamburger Postulate
" Well, how did you know about it?",Leonard,1.0,5.0,The Hamburger Postulate
 A little bird told us. Apparently you are a magnificent beast. ,Raj,1.0,5.0,The Hamburger Postulate
" Well, that part’s true! ",Leonard,1.0,5.0,The Hamburger Postulate
 The Cheesecake Factory.,Scene,1.0,5.0,The Hamburger Postulate
" You know, I think I may have misjudged this restaurant. ",Sheldon,1.0,5.0,The Hamburger Postulate
 No kidding.,Leonard,1.0,5.0,The Hamburger Postulate
" I won’t go out on a limb, but I think we may be looking at my new Tuesday hamburger. ",Sheldon,1.0,5.0,The Hamburger Postulate
 Leonard and Lesley’s lab. ,Scene,1.0,5.0,The Hamburger Postulate
" Hey, Lesley.",Leonard,1.0,5.0,The Hamburger Postulate
" Careful  Leonard, liquid nitrogen, 320 degrees below zero. ",Lesley,1.0,5.0,The Hamburger Postulate
 Brrrr. Why are you smashing a flash frozen banana.,Leonard,1.0,5.0,The Hamburger Postulate
 Who do I speak to about permanently reserving this table? ,Sheldon,1.0,5.0,The Hamburger Postulate
" Um, I don’t know, a psychiatrist? So hey, how are things with you and Lesley? ",Penny,1.0,5.0,The Hamburger Postulate
" Oh, to be honest, I don’t think it’s going to work out. ",Leonard,1.0,5.0,The Hamburger Postulate
" Oh, oh that’s too bad. Well hey, don’t worry, I’m sure there is someone out there who is just right for you. (Walks away smiling).",Penny,1.0,5.0,The Hamburger Postulate
 Well what did she mean by that? Was that just a generic platitude or was that a subtle bid for attention? ,Leonard,1.0,5.0,The Hamburger Postulate
 You know why this hamburger surpasses the Big Boy? This is a single decker hamburger whereas the Big Boy is a double decker. This has a much more satisfying meat to bun to condiment ratio. ,Sheldon,1.0,5.0,The Hamburger Postulate
 Are you even listening to me?,Leonard,1.0,5.0,The Hamburger Postulate
" Of course I’m listening. Blah blah, hopeless Penny delusion, blah blah blah.",Sheldon,1.0,5.0,The Hamburger Postulate
" Okay then. You know, you can grow the ingredients for soup. (Sheldon nods). ",Leonard,1.0,5.0,The Hamburger Postulate
 Thank you!,Lesley,1.0,5.0,The Hamburger Postulate
 You want to make plans for New Years.,Leonard,1.0,5.0,The Hamburger Postulate
" Woah, Leonard, please, you’re smothering me. ",Lesley,1.0,5.0,The Hamburger Postulate
 Sorry.,(leaving),1.0,5.0,The Hamburger Postulate
 The Cheesecake Factory,Scene,1.0,5.0,The Hamburger Postulate
" Alright, I’m moving my infantry division, augmented by a battalion of Orcs from Lord of the Rings, we flank the Tennessee Volunteers, and the North once again wins the Battle of Gettysburg.",Sheldon,1.0,5.0,The Hamburger Postulate
" Not so fast, remember the South still has two infantry divisions, plus Superman and Godzilla.",Howard,1.0,5.0,The Hamburger Postulate
" No, no, no, no, Orcs are magic, Superman is vulnerable to magic, not to mention, you already lost Godzilla to the Illinois Cavalry and Hulk.",Leonard,1.0,5.0,The Hamburger Postulate
 Why don’t you just have Robert E. Lee charge the line with Shiva and Ganesh.,Raj,1.0,5.0,The Hamburger Postulate
" Hi, you guys ready to order?",Penny,1.0,5.0,The Hamburger Postulate
" Hang on, honey. Shiva and Ganesh? The Hindu Gods against the entire Union army?",Howard,1.0,5.0,The Hamburger Postulate
 And Orcs!,Leonard,1.0,5.0,The Hamburger Postulate
" So, how’s everything. ",Penny,1.0,5.0,The Hamburger Postulate
" Terrific, you’ll be happy to know that I plan to come here every Tuesday night for the foreseeable future.",Sheldon,1.0,5.0,The Hamburger Postulate
" Really, oh yay!",Penny,1.0,5.0,The Hamburger Postulate
 That was absolutely humiliating.,Howard,1.0,6.0,The Middle Earth Paradigm
" Oh, come on, some battles you win, some battles you lose.",Leonard,1.0,6.0,The Middle Earth Paradigm
" Yes, but you don’t have to lose to Kyle Bernstein’s Bar-Mitzvah party. ",Howard,1.0,6.0,The Middle Earth Paradigm
" I think we have to acknowledge, those were some fairly savage pre-adolescent Jews. ",Leonard,1.0,6.0,The Middle Earth Paradigm
" You know, we were annihilated by our own incompetence and the inability of some people to follow the chain of command. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Sheldon, let it go.",Leonard,1.0,6.0,The Middle Earth Paradigm
" No, I want to talk about the fact that Wolowitz shot me in the back. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" I shot you for good reason, you were leading us into disaster. ",Howard,1.0,6.0,The Middle Earth Paradigm
" I was giving clear, concise orders. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" You hid behind a tree yelling “get the kid in the yarmulkah, get the kid in the yarmulkah.”",Leonard,1.0,6.0,The Middle Earth Paradigm
 Is there a theme?,Leonard,1.0,6.0,The Middle Earth Paradigm
" Um, yeah, Halloween.",Penny,1.0,6.0,The Middle Earth Paradigm
" Yes, but are the costumes random, or genre specific? ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" As usual, I’m not following.",Penny,1.0,6.0,The Middle Earth Paradigm
 I call Frodo!,Leonard,1.0,6.0,The Middle Earth Paradigm
 Damn!,All,1.0,6.0,The Middle Earth Paradigm
" Gentlemen, to the sewing machines.",Howard,1.0,6.0,The Middle Earth Paradigm
 The apartment living room. There is a knock on the door.,Scene,1.0,6.0,The Middle Earth Paradigm
" I’ll get it. (He enters, wearing a Flash costume. Opens door.)",(off),1.0,6.0,The Middle Earth Paradigm
 Bjow (They stare at each other in shock.),costume),1.0,6.0,The Middle Earth Paradigm
" Oh, no. ",Leonard,1.0,6.0,The Middle Earth Paradigm
 Oh no! (He is also wearing a Flash costume.),Sheldon,1.0,6.0,The Middle Earth Paradigm
" Make way for the fastest man alive. (Enters, also in a Flash costume.) Oh no!",Raj,1.0,6.0,The Middle Earth Paradigm
" See, this is why I wanted to have a costume meeting. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" We all have other costumes, we can change.",Leonard,1.0,6.0,The Middle Earth Paradigm
" Or, we could walk right behind each other all night and look like one person going really fast. ",Raj,1.0,6.0,The Middle Earth Paradigm
" No, no, no, it’s a boy-girl party, this Flash runs solo. ",Howard,1.0,6.0,The Middle Earth Paradigm
" Okay, how about this, nobody gets to be The Flash, we all change, agreed?",Leonard,1.0,6.0,The Middle Earth Paradigm
 Agreed. ,All,1.0,6.0,The Middle Earth Paradigm
 We’re really more….,Leonard,1.0,6.0,The Middle Earth Paradigm
 No.,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Okay, if no-one else will say it, I will. We really suck at paintball.",Raj,1.0,6.0,The Middle Earth Paradigm
" Oh, hey guys. ",costume),1.0,6.0,The Middle Earth Paradigm
" Hey, sorry we’re late. ",Leonard,1.0,6.0,The Middle Earth Paradigm
 Late? It’s 7:05.,Penny,1.0,6.0,The Middle Earth Paradigm
 And you said the party starts at seven. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Well, yeah, when you start a party at seven, no-one shows up at, you know, seven. ",Penny,1.0,6.0,The Middle Earth Paradigm
 It’s 7:05. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Yes. Yes it is. Okay, well, um, come on in. ",Penny,1.0,6.0,The Middle Earth Paradigm
" What, are all the girls in the bathroom?",Howard,1.0,6.0,The Middle Earth Paradigm
" Probably, but in their own homes. ",Penny,1.0,6.0,The Middle Earth Paradigm
 So what time does the costume parade start? ,Sheldon,1.0,6.0,The Middle Earth Paradigm
 The parade?,Penny,1.0,6.0,The Middle Earth Paradigm
" Yeah, so the judges can give out the prizes for best costume, you know, most frightening, most authentic, most accurate visual representation of a scientific principle.",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Oh, Sheldon, I’m sorry but there aren’t going to be any parades or judges or prizes. ",Penny,1.0,6.0,The Middle Earth Paradigm
 This party is just going to suck. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" No, come on, it’s going to be fun, and you all look great, I mean, look at you, Thor, and, oh, Peter Pan, that’s so cute.",Penny,1.0,6.0,The Middle Earth Paradigm
" Actually, Penny, he’s Rob…",Leonard,1.0,6.0,The Middle Earth Paradigm
 I’m Peter Pan! And I’ve got a handful of pixie dust with your name on it. ,Howard,1.0,6.0,The Middle Earth Paradigm
" No you don’t. Oh, hey, what’s Sheldon supposed to be.",Penny,1.0,6.0,The Middle Earth Paradigm
" Oh, he’s the Doppler Effect.",Leonard,1.0,6.0,The Middle Earth Paradigm
 Yes. It’s the apparent change in the frequency of a wave caused by relative motion between the source of the wave and the observer. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Oh, sure, I see it now, the Doppler Effect. Alright, I’ve got to shower, you guys um, make yourselves comfortable. ",Penny,1.0,6.0,The Middle Earth Paradigm
 Okay. ,Leonard,1.0,6.0,The Middle Earth Paradigm
" See, people get it. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Mmmm, by Odin’s beard, this is good Chex Mix. ",Raj,1.0,6.0,The Middle Earth Paradigm
" No thanks, peanuts, I can’t afford to swell up in these tights. ",Howard,1.0,6.0,The Middle Earth Paradigm
" I’m confused. If there’s no costume parade, what are we doing here? ",Sheldon,1.0,6.0,The Middle Earth Paradigm
 We’re socialising. Meeting new people. ,Leonard,1.0,6.0,The Middle Earth Paradigm
 Telepathically?,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Oh hey, when did you get here, Hi!",off-screen),1.0,6.0,The Middle Earth Paradigm
" Penny is wearing the worst Catwoman costume I have ever seen, and that includes Halle Berry’s.",Raj,1.0,6.0,The Middle Earth Paradigm
" She’s not Catwoman, she’s just a generic cat.",Leonard,1.0,6.0,The Middle Earth Paradigm
 And that’s the kind of sloppy costuming which results from a lack of rules and competition.,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Hey guys, check out the sexy nurse. I believe it’s time for me to turn my head and cough. ",Howard,1.0,6.0,The Middle Earth Paradigm
 What is your move?,Raj,1.0,6.0,The Middle Earth Paradigm
" I’m going to use the mirror technique. She brushes her hair back, I brush my hair back, she shrugs, I shrug, subconsciously she’s thinking we’re in sync, we belong together.",Howard,1.0,6.0,The Middle Earth Paradigm
 Where do you get this stuff?,Leonard,1.0,6.0,The Middle Earth Paradigm
" You know, psychology journals, internet research, and there’s this great show on VH1 about how to pick up girls. ",Howard,1.0,6.0,The Middle Earth Paradigm
" Oh, if only I had his confidence. I have such difficulty speaking to women. Or around women. Or at times, even effeminate men. ",Raj,1.0,6.0,The Middle Earth Paradigm
" If that’s a working stethoscope, maybe you’d like to hear my heart skip a beat.",Howard,1.0,6.0,The Middle Earth Paradigm
 No thanks.,Girl,1.0,6.0,The Middle Earth Paradigm
" No, seriously, you can, I have transient idiopathic arrhythmia.",Howard,1.0,6.0,The Middle Earth Paradigm
" I  want to get to know Penny’s friends, I just, I don’t know how to talk to these people. ",Leonard,1.0,6.0,The Middle Earth Paradigm
" Well, I actually might be able to help.",Sheldon,1.0,6.0,The Middle Earth Paradigm
 How so?,Leonard,1.0,6.0,The Middle Earth Paradigm
" Like Jane Goodall observing the apes, I initially saw their interactions as confusing and unstructured, but patterns emerge, they have their own language if you will. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
 Go on.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Well, it seems that the newcomer approaches the existing group with the greeting “How wasted am I?” which is met with an approving chorus of “Dude.”",Sheldon,1.0,6.0,The Middle Earth Paradigm
 Then what happens?,Leonard,1.0,6.0,The Middle Earth Paradigm
 That’s as far as I’ve gotten.,Sheldon,1.0,6.0,The Middle Earth Paradigm
" This is ridiculous, I’m jumping in.",Leonard,1.0,6.0,The Middle Earth Paradigm
 Good luck. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" No, you’re coming with me.",Leonard,1.0,6.0,The Middle Earth Paradigm
" Oh, I hardly think so. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
 Come on.,Leonard,1.0,6.0,The Middle Earth Paradigm
 Aren’t you afraid I’ll embarrass you?,Sheldon,1.0,6.0,The Middle Earth Paradigm
 Yes. But I need a wing-man.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Alright, but if we’re going to use flight metaphors I’m much more suited to being the guy from the FAA, analysing wreckage. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Oh, Hi!",Costume,1.0,6.0,The Middle Earth Paradigm
 Hi.,Leonard,1.0,6.0,The Middle Earth Paradigm
 Hello.,Sheldon,1.0,6.0,The Middle Earth Paradigm
" So, what are you supposed to be?",Girl,1.0,6.0,The Middle Earth Paradigm
 Me? I’ll give you a hint. Neeeeooooowwwww!,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Uh, a choo-choo train?",Girl,1.0,6.0,The Middle Earth Paradigm
 Close! Neeeeeoooooowwwww!,Sheldon,1.0,6.0,The Middle Earth Paradigm
 A brain damaged choo-choo train?,Girl,1.0,6.0,The Middle Earth Paradigm
 How wasted am I? (Raj shrugs.),Raj),1.0,6.0,The Middle Earth Paradigm
 Neeeeeooooowwwwww!,Sheldon,1.0,6.0,The Middle Earth Paradigm
 I still don’t get it.,Girl,1.0,6.0,The Middle Earth Paradigm
 I’m the Doppler Effect. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Okay, if that is some sort of learning disability, I think it’s very insensitive.",Girl,1.0,6.0,The Middle Earth Paradigm
 Why don’t you just tell people you’re a zebra?,Leonard,1.0,6.0,The Middle Earth Paradigm
" Well, why don’t you just tell people you’re one of the seven dwarves. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
 Because I’m Frodo.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Yes, well, I’m the Doppler Effect. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
 Oh no.,Leonard,1.0,6.0,The Middle Earth Paradigm
 What?,Sheldon,1.0,6.0,The Middle Earth Paradigm
 That’s Penny’s ex-boyfriend.,Leonard,1.0,6.0,The Middle Earth Paradigm
 What do you suppose he’s doing here? Besides disrupting the local gravity field. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" If he were any bigger, he’d have moons orbiting him.",Leonard,1.0,6.0,The Middle Earth Paradigm
" Oh, snap. So I guess we’ll be leaving now. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Why should we leave? For all we know, he crashed the party and Penny doesn’t even want him here. (Penny and Kurt hug).",Leonard,1.0,6.0,The Middle Earth Paradigm
 You have a back-up hypothesis. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
 Maybe they just want to be friends. ,Leonard,1.0,6.0,The Middle Earth Paradigm
" Or maybe she wants to be friends, and he wants something more. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
 Then he and I are on equal ground.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Yes, but you’re much closer to it than he is. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Look, if this was 15,000 years ago, by virtue of his size and strength, Kurt would be entitled to his choice of female partners.",Leonard,1.0,6.0,The Middle Earth Paradigm
" And male partners. Animal partners. Large primordial eggplants, pretty much whatever tickled his fancy. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Yes, but our society has undergone a paradigm shift, in the information age, Sheldon, you and I are the alpha males. We shouldn’t have to back down. ",Leonard,1.0,6.0,The Middle Earth Paradigm
 True. Why don’t you text him that and see if he backs down?,Sheldon,1.0,6.0,The Middle Earth Paradigm
 No. I’m going to assert my dominance face to face. ,Leonard,1.0,6.0,The Middle Earth Paradigm
" Face to face? Are you going to wait for him to sit down, or are you going to stand on a coffee table?",Sheldon,1.0,6.0,The Middle Earth Paradigm
 Hello Penny. Hello Kurt.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Oh, hey guys. You having a good time?",Penny,1.0,6.0,The Middle Earth Paradigm
" Given the reaction to my costume, this party is a scathing indictment of the American education system. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" What, you’re a zebra, right?",Kurt,1.0,6.0,The Middle Earth Paradigm
 Yet another child left behind. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" And what are you supposed to be, an Elf?",Kurt,1.0,6.0,The Middle Earth Paradigm
" No, I’m a Hobbit.",Leonard,1.0,6.0,The Middle Earth Paradigm
 What’s the difference? ,Kurt,1.0,6.0,The Middle Earth Paradigm
" Uh, a Hobbit is a mortal Halfling inhabitant of Middle Earth, whereas an Elf is an immortal tall warrior. ",Leonard,1.0,6.0,The Middle Earth Paradigm
 So why the hell would you want to be a Hobbit?,Kurt,1.0,6.0,The Middle Earth Paradigm
" Because he is neither tall nor immortal, and none of us could be The Flash. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Well, whatever, why don’t you go hop off on a quest, I’m talking to Penny here.",Kurt,1.0,6.0,The Middle Earth Paradigm
 I think we’re all talking to Penny here.,Leonard,1.0,6.0,The Middle Earth Paradigm
 I’m not. No offence. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Okay, maybe you didn’t hear me, go away.",Kurt,1.0,6.0,The Middle Earth Paradigm
" Alright Kurt, be nice.",Penny,1.0,6.0,The Middle Earth Paradigm
" Aw, I am being nice. Right little buddy.",Kurt,1.0,6.0,The Middle Earth Paradigm
 Kurt!,Penny,1.0,6.0,The Middle Earth Paradigm
" Okay, I understand your impulse to try to physically intimidate me. I mean, you can’t compete with me on an intellectual level and so you’re driven to animalistic puffery. ",Leonard,1.0,6.0,The Middle Earth Paradigm
 Are you calling me a puffy animal?,Kurt,1.0,6.0,The Middle Earth Paradigm
" Of course not, no, he’s not, you’re not, right Leonard? ",Penny,1.0,6.0,The Middle Earth Paradigm
" No, I said animalistic. Of course we’re all animals, but some of us have climbed a little higher on the evolutionary tree. ",Leonard,1.0,6.0,The Middle Earth Paradigm
" If he understands that, you’re in trouble. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" So what, I’m unevolved?",Kurt,1.0,6.0,The Middle Earth Paradigm
 You’re in trouble. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" You know, you use a lot of big words for such a little dwarf. ",Kurt,1.0,6.0,The Middle Earth Paradigm
" Okay, Kurt, please.",Penny,1.0,6.0,The Middle Earth Paradigm
" No, Penny, it’s okay, I can handle this. I’m not a dwarf, I’m a Hobbit. A Hobbit. Are misfiring neurons in your hippocampus preventing the conversion from short-term to long-term memory?",Leonard,1.0,6.0,The Middle Earth Paradigm
" Okay, now you’re starting to make me mad. ",Kurt,1.0,6.0,The Middle Earth Paradigm
 A homo-habilus discovering his opposable thumbs says what?,Leonard,1.0,6.0,The Middle Earth Paradigm
 What?,Kurt,1.0,6.0,The Middle Earth Paradigm
 I think I’ve made my point.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Yeah, how about I make a point out of your pointy little head.",Kurt,1.0,6.0,The Middle Earth Paradigm
" Let me remind you, while my moral support is absolute, in a physical confrontation I will be less than useless. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
" There’s not going to be a confrontation, in fact I doubt if he can even spell confrontation.",Leonard,1.0,6.0,The Middle Earth Paradigm
 C – O – N… frontation!,ground),1.0,6.0,The Middle Earth Paradigm
" Kurt, put him down this instant. ",Penny,1.0,6.0,The Middle Earth Paradigm
 He started it.,Kurt,1.0,6.0,The Middle Earth Paradigm
" I don’t care, I’m finishing it, put him down. ",Penny,1.0,6.0,The Middle Earth Paradigm
 Fine. You’re one lucky little leprechaun. ,Kurt,1.0,6.0,The Middle Earth Paradigm
 He’s a Hobbit! I’ve got your back. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
" Leonard, are you okay.",Penny,1.0,6.0,The Middle Earth Paradigm
" Yeah, no, I’m fine. It’s good, it’s a good party, thanks for having us, it’s just getting a little late so….",Leonard,1.0,6.0,The Middle Earth Paradigm
" Oh, okay, alright, well thank you for coming. ",Penny,1.0,6.0,The Middle Earth Paradigm
" Happy Halloween. (They leave) If it’s any consolation, I thought that homo-habilus line really put him in his place. ",Sheldon,1.0,6.0,The Middle Earth Paradigm
 The living room. Sheldon brings Leonard a cup of tea.,Scene,1.0,6.0,The Middle Earth Paradigm
 What’s that?,Leonard,1.0,6.0,The Middle Earth Paradigm
 Tea. When people are upset the cultural convention is to bring them hot beverages. There there. You want to talk about it?,Sheldon,1.0,6.0,The Middle Earth Paradigm
 No.,Leonard,1.0,6.0,The Middle Earth Paradigm
 Good. There there was really all I had. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
 Good night Sheldon.,Leonard,1.0,6.0,The Middle Earth Paradigm
 Good night Leonard. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
 Hey Leonard.,entering),1.0,6.0,The Middle Earth Paradigm
 Hi Penny.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Hey, I just wanted to make sure you’re okay.",Penny,1.0,6.0,The Middle Earth Paradigm
 I’m fine. ,Leonard,1.0,6.0,The Middle Earth Paradigm
 I’m so sorry about what happened.,Penny,1.0,6.0,The Middle Earth Paradigm
 It’s not your fault.,Leonard,1.0,6.0,The Middle Earth Paradigm
" Yes it is. That’s why I broke up with him, he always does stuff like that. ",Penny,1.0,6.0,The Middle Earth Paradigm
 So why was he at your party?,Leonard,1.0,6.0,The Middle Earth Paradigm
" Well, I ran into him last week and, he was…  just, all apologetic, about how he’s changed, he was just going on and on and I believed him, and I’m an idiot because I always believe guys like that and… I can’t go back to my party because he’s there, and I know you don’t want to hear this and I’m upset and I’m really drunk and I just want to… (bursts into tears and rests head on Leonard’s shoulder.)",Penny,1.0,6.0,The Middle Earth Paradigm
 There there. ,Leonard,1.0,6.0,The Middle Earth Paradigm
" God, what is wrong with me.",Penny,1.0,6.0,The Middle Earth Paradigm
" Nothing, you’re perfect.",Leonard,1.0,6.0,The Middle Earth Paradigm
" Gah, I’m not perfect.",Penny,1.0,6.0,The Middle Earth Paradigm
 Yes you are. ,Leonard,1.0,6.0,The Middle Earth Paradigm
" You really think so, don’t you? (She kisses hm.)",Penny,1.0,6.0,The Middle Earth Paradigm
 Penny?,Leonard,1.0,6.0,The Middle Earth Paradigm
 Yeah. ,Penny,1.0,6.0,The Middle Earth Paradigm
 How much have you had to drink tonight?,Leonard,1.0,6.0,The Middle Earth Paradigm
 Just…. a lot. ,Penny,1.0,6.0,The Middle Earth Paradigm
" Are you sure that your being drunk, and your being angry with Kurt doesn’t have something to do with what’s going on here?",Leonard,1.0,6.0,The Middle Earth Paradigm
" It might. Boy, you’re really smart.",Penny,1.0,6.0,The Middle Earth Paradigm
" Yeah, I’m a frickin’ genius. ",Leonard,1.0,6.0,The Middle Earth Paradigm
" Leonard, you are so great. Why can’t all guys be like you? ",Penny,1.0,6.0,The Middle Earth Paradigm
" Because if all guys were like me, the human race couldn’t survive. ",Leonard,1.0,6.0,The Middle Earth Paradigm
 I should probably go.,Penny,1.0,6.0,The Middle Earth Paradigm
 Probably. ,Leonard,1.0,6.0,The Middle Earth Paradigm
 Thank you. (She kisses him again. Kurt is watching.),doorway),1.0,6.0,The Middle Earth Paradigm
" That’s right, you saw what you saw. That’s how we roll in The Shire. (Closes door quickly, locks and chains it.)",Leonard,1.0,6.0,The Middle Earth Paradigm
" The apartment, there is a knock on the door. ",Scene,1.0,6.0,The Middle Earth Paradigm
 Coming. (Opens door to Howard.),Sheldon,1.0,6.0,The Middle Earth Paradigm
" Hey, have you seen Koothrapali?",Howard,1.0,6.0,The Middle Earth Paradigm
 He’s not here. Maybe the Avenger summoned him. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
 I’m supposed to give him a ride home.,Howard,1.0,6.0,The Middle Earth Paradigm
 Well I’m sure he’ll be fine. He has his hammer. ,Sheldon,1.0,6.0,The Middle Earth Paradigm
 A random bedroom. Butterfly costume girl is climbing off of Raj. ,Scene,1.0,6.0,The Middle Earth Paradigm
" Wow, I have to say, you are an amazing man. You’re gentle and passionate, and my God, you are such a good listener! ",Girl,1.0,6.0,The Middle Earth Paradigm
" He’s asking if we can come as anyone from science-fiction, fantasy…",Leonard,1.0,6.0,The Middle Earth Paradigm
 Sure.,Penny,1.0,6.0,The Middle Earth Paradigm
 What about comic-books?,Sheldon,1.0,6.0,The Middle Earth Paradigm
 Fine.,Penny,1.0,6.0,The Middle Earth Paradigm
 Anime?,Sheldon,1.0,6.0,The Middle Earth Paradigm
 Of course.,Penny,1.0,6.0,The Middle Earth Paradigm
" TV , film, D&D, Manga, Greek Gods, Roman Gods, Norse Gods…",Sheldon,1.0,6.0,The Middle Earth Paradigm
" Anything you want, okay? Any costume you want. Bye. ",Penny,1.0,6.0,The Middle Earth Paradigm
" Oh, hey guys.",(arriving),1.0,6.0,The Middle Earth Paradigm
 Hello Penny.,Leonard,1.0,6.0,The Middle Earth Paradigm
 Morning ma’am. ,Howard,1.0,6.0,The Middle Earth Paradigm
" So, how was paintball, did you have fun?",Penny,1.0,6.0,The Middle Earth Paradigm
" The same, later. Leonard is dressed as Frodo. Howard appears to be Peter Pan. There is a knock on the door.",Scene,1.0,6.0,The Middle Earth Paradigm
" Are you sure? Come on, it’s Halloween.",Penny,1.0,6.0,The Middle Earth Paradigm
 A Halloween party?,Sheldon,1.0,6.0,The Middle Earth Paradigm
" As in, costumes? ",Howard,1.0,6.0,The Middle Earth Paradigm
" Well, yeah. ",Penny,1.0,6.0,The Middle Earth Paradigm
