dialogue,person_scene,series,episode,episode_name_only
 See? It’s working.,Amy,4.0,8.0,The 21 Second Excitation
 The movie theatre. The line is incredibly long.,Scene,4.0,8.0,The 21 Second Excitation
" Under normal circumstances I’d say, I told you so. But as I have told you so with such vehemence and frequency already, the phrase has lost all meaning. Therefore, I will be replacing it with the phrase I informed you thusly.",Sheldon,4.0,8.0,The 21 Second Excitation
 Ooh. Can’t wait for that to start.,Howard,4.0,8.0,The 21 Second Excitation
 I informed you thusly.,Sheldon,4.0,8.0,The 21 Second Excitation
 Eight for 28.,Raj,4.0,8.0,The 21 Second Excitation
 This is where we could have been if we hadn’t stopped for dinner. This is where we could have been if Koothrappali hadn’t ordered dessert.,Sheldon,4.0,8.0,The 21 Second Excitation
" Well I earned it, dude, I ate all my broccoli.",Raj,4.0,8.0,The 21 Second Excitation
 I have a girlfriend and you don’t.,Howard,4.0,8.0,The 21 Second Excitation
 Hysterical!,Leonard,4.0,8.0,The 21 Second Excitation
" Wait, now, we don’t know that yet. He isn’t finished. I have a girlfriend and you don’t who?",Sheldon,4.0,8.0,The 21 Second Excitation
 So. Are you sure you don’t want to come with us to Raiders?,Howard,4.0,8.0,The 21 Second Excitation
" Mm, yeah, no, we wouldn’t.",Penny,4.0,8.0,The 21 Second Excitation
" Uh-huh. I’m guessing 21 seconds had something to do with that, too.",Howard,4.0,8.0,The 21 Second Excitation
 The Cheesecake Factory.,Scene,4.0,8.0,The 21 Second Excitation
 I’m a girl.,Amy,4.0,8.0,The 21 Second Excitation
" Oh. Well, maybe you can join us. I’ll ask Penny.",Bernadette,4.0,8.0,The 21 Second Excitation
" Oh, thanks. I found this place in Alhambra. It’s in a woman’s basement. I think it’s a front",Penny,4.0,8.0,The 21 Second Excitation
 A colleague of mine did her graduate thesis on the fungus that grows on improperly sterilized manicure implements. Well don’t tell me that’s not girl talk.,Amy,4.0,8.0,The 21 Second Excitation
 So where should we go tonight? A bar? A club? A movie?,Penny,4.0,8.0,The 21 Second Excitation
 Or we could just stay here.,Bernadette,4.0,8.0,The 21 Second Excitation
" Yes, and continue to bond. I have a feeling that after tonight, one of you will become my best friend forever. Or BFF, if you prefer. Which I don’t.",Amy,4.0,8.0,The 21 Second Excitation
" All right, time to open Bachelor Number Two.",Penny,4.0,8.0,The 21 Second Excitation
" Gee, I don’t know if I should drink more. I have to drive home, and I’ve got enough trouble seeing over the dashboard as it is.",Bernadette,4.0,8.0,The 21 Second Excitation
" Yeah, no, no, I-I-I got that.",Penny,4.0,8.0,The 21 Second Excitation
 What’s the dress code?,Amy,4.0,8.0,The 21 Second Excitation
" Uh, just wear something comfortable.",Penny,4.0,8.0,The 21 Second Excitation
 All right. I’ll have to go shopping.,Amy,4.0,8.0,The 21 Second Excitation
" Actually, as the newest member of your social group, I believe I’ll gain more acceptance by arbitrarily siding with your friends from time to time.",Amy,4.0,8.0,The 21 Second Excitation
 Shrewd.,Sheldon,4.0,8.0,The 21 Second Excitation
" Leonard, you’re right. We should enjoy our meal, arrive late, and risk winding up with terrible seats, assuming we get in at all.",Amy,4.0,8.0,The 21 Second Excitation
 Hugh who?,Leonard,4.0,8.0,The 21 Second Excitation
 Hugh people need to listen to me. It’s time to get in line for the movie. And that’s how you tell a knock-knock joke.,Sheldon,4.0,8.0,The 21 Second Excitation
 The movie line. ,Scene,4.0,8.0,The 21 Second Excitation
" Oh, I hope they let us in soon. I’m tired of running to the gas station to use the bathroom. The guy makes me buy a Gatorade every time. It’s a vicious circle.",Leonard,4.0,8.0,The 21 Second Excitation
 Too bad you don’t have a stadium pal like me.,Howard,4.0,8.0,The 21 Second Excitation
 What’s a stadium pal?,Leonard,4.0,8.0,The 21 Second Excitation
" Let me put it this way, takes care of the bathroom problem, and it keeps your calf warm.",Howard,4.0,8.0,The 21 Second Excitation
" Hey, guys, bad news. I just did a quick calculation. Given the size of the theatre  and the length of this line, we might not get seats.",Raj,4.0,8.0,The 21 Second Excitation
 What did he say?,Sheldon,4.0,8.0,The 21 Second Excitation
" And here’s where we are. The runts in a large litter, unlikely to ever reach the nourishing teats of Indiana Jones.",Sheldon,4.0,8.0,The 21 Second Excitation
 So I guess it’s a good thing we stopped for dinner.,Leonard,4.0,8.0,The 21 Second Excitation
" You know, guys, when facing disappointment, Eat, Pray, Love teaches us–",Raj,4.0,8.0,The 21 Second Excitation
" Oh, shut up.",Howard,4.0,8.0,The 21 Second Excitation
" Oh, no. That movie has melting faces. It reminds me too much of the time I dropped that vial of flesh-eating bacteria into the Rhesus monkey lab. Besides, Penny and I are having a girls’ night tonight.",Bernadette,4.0,8.0,The 21 Second Excitation
 Girls’ night? What does that entail?,Amy,4.0,8.0,The 21 Second Excitation
" Oh, you know, girls get together, hang out, share girl talk.",Bernadette,4.0,8.0,The 21 Second Excitation
 Shame. ‘Cause I have a real zinger about my titled uterus.,Amy,4.0,8.0,The 21 Second Excitation
" Penny, your nails look great.",Bernadette,4.0,8.0,The 21 Second Excitation
 Wil Wheaton.,Staff,4.0,8.0,The 21 Second Excitation
 Yeah.,Wil,4.0,8.0,The 21 Second Excitation
 I’m a big fan.,Staff,4.0,8.0,The 21 Second Excitation
 Of what? Poorly executed beards?,Sheldon,4.0,8.0,The 21 Second Excitation
 Do you think you could get me and my friends into the movie? We got here a little late.,Wil,4.0,8.0,The 21 Second Excitation
" No problem. Come on, I’ll hook you up.",Staff,4.0,8.0,The 21 Second Excitation
" Oh, awesome. We-sa gonna go into the movie now. Bye-bye.",Wil,4.0,8.0,The 21 Second Excitation
 That’s okay. Y ou can just sleep here.,Penny,4.0,8.0,The 21 Second Excitation
" Oh, good, a slumber party! We’ll do makeovers, initiate phony phone calls, and have spirited pillow fights in our frilly nighties!",Amy,4.0,8.0,The 21 Second Excitation
" Oh, gosh, Amy. I don’t know if I would call this an actual slumber party.",Penny,4.0,8.0,The 21 Second Excitation
" Well, that’s disappointing. I’ve always wanted to be invited to a slumber party.",Amy,4.0,8.0,The 21 Second Excitation
 Knock-knock.,Sheldon,4.0,8.0,The 21 Second Excitation
 Who‘s there?,Leonard,4.0,8.0,The 21 Second Excitation
 Hugh.,Sheldon,4.0,8.0,The 21 Second Excitation
" Okay. Well, I guess we’re having a slumber party. Oh!",Penny,4.0,8.0,The 21 Second Excitation
 Pillow fight!,Amy,4.0,8.0,The 21 Second Excitation
 My nails have never looked so pretty before. Get it off.,Amy,4.0,8.0,The 21 Second Excitation
 The movie line. ,Scene,4.0,8.0,The 21 Second Excitation
" Oh, oh, uh, looks like they’re getting ready to let people in.",Raj,4.0,8.0,The 21 Second Excitation
" Listen to what Mr. Wil Wheaton is tweeting. Best seats in house for Raiders screening. Suck on that, Sheldon Cooper.",Sheldon,4.0,8.0,The 21 Second Excitation
 Why do you read his Twitter feed? You know it’s only going to upset you.,Leonard,4.0,8.0,The 21 Second Excitation
" I believe in knowing my enemy, Leonard. Had Twitter existed at the time, would not General Custer have followed the tweets of Sitting Bull? Would not Lee have followed Grant? Would not Spy have followed Spy? I have more examples, but excuse me. (On phone) Hello. Well, this seems like an odd time to test my cell phone quality, but go on. Test phrases? All right. Imatote. Ulbu. Twad. All together? I’m a total buttwad. Why are you laughing? Hello?",Sheldon,4.0,8.0,The 21 Second Excitation
 Penny’s apartment.,Scene,4.0,8.0,The 21 Second Excitation
" Nice going, Raj, just got him down for his nap.",Leonard,4.0,8.0,The 21 Second Excitation
 We might not get seats?,Sheldon,4.0,8.0,The 21 Second Excitation
" It’s fine, it’s fine. Go back to sleep.",Leonard,4.0,8.0,The 21 Second Excitation
" Oh, I informed you thusly. I so informed you thusly.",Sheldon,4.0,8.0,The 21 Second Excitation
 Penny’s apartment.,Scene,4.0,8.0,The 21 Second Excitation
" So anyway, to make a long story short, turns out I have an unusually firm cervix.",Amy,4.0,8.0,The 21 Second Excitation
" You know Amy, when we say girl talk, it doesn’t just have to be about our lady parts.",Penny,4.0,8.0,The 21 Second Excitation
 Mee-sa think that very funny.,Wil,4.0,8.0,The 21 Second Excitation
" Well, you-sa can go think that at the back of the line. No cuts, no buts, no coconuts.",Sheldon,4.0,8.0,The 21 Second Excitation
 Oh. All right. What is the circumference of your areolas?,Amy,4.0,8.0,The 21 Second Excitation
 The movie line. ,Scene,4.0,8.0,The 21 Second Excitation
" Munching on complimentary popcorn. Woot, woot. Oh, the gall. I hope his next tweet is popcorn lodged in trachea, choking to death, woot, woot.",Sheldon,4.0,8.0,The 21 Second Excitation
" Guys, I am sorry. We are full up.",staff,4.0,8.0,The 21 Second Excitation
 No!,Sheldon,4.0,8.0,The 21 Second Excitation
 We’re full up.,staff,4.0,8.0,The 21 Second Excitation
 We really want to see this. Is there anything you can do?,Leonard,4.0,8.0,The 21 Second Excitation
" This is Indiana Jones, not Star Trek. There should be no value to his pseudo-celebrity here. And even at Star Trek conventions, they only let him in if he helps set up.",Sheldon,4.0,8.0,The 21 Second Excitation
" Calm down, Sheldon.",Leonard,4.0,8.0,The 21 Second Excitation
" I will not calm down. This affront to justice and decency cannot go unanswered. As Captain Jean-Luc Picard once said, the line must be drawn here! This far, no farther!",Sheldon,4.0,8.0,The 21 Second Excitation
" Had to wake him up from his nap, didn’t you?",Leonard,4.0,8.0,The 21 Second Excitation
" Oh, you never were?",Bernadette,4.0,8.0,The 21 Second Excitation
 Not even when you were a kid?,Penny,4.0,8.0,The 21 Second Excitation
" Well, there was the time I had my tonsils out, and I shared a room with a little Vietnamese girl. She didn’t make it through the night, but up till then, it was kind of fun.",Amy,4.0,8.0,The 21 Second Excitation
" No, just the one. But it’s really long.",Bernadette,4.0,8.0,The 21 Second Excitation
" Okay, there you go, Sultry Sunrise Red. What do you think?",Penny,4.0,8.0,The 21 Second Excitation
 Indy’s young sidekick from Temple of Doom.,Raj,4.0,8.0,The 21 Second Excitation
" Yeah, I know who it is, but why is it me?",Leonard,4.0,8.0,The 21 Second Excitation
 You’re right. It should be a cuddly Asian boy. Like me.,Raj,4.0,8.0,The 21 Second Excitation
 Penny’s apartment. ,Scene,4.0,8.0,The 21 Second Excitation
" And Absolon hath kist hir nether yea, and Nicholas is scalded in the towte. This tale is doon, and God save al the rowte.”",Amy,4.0,8.0,The 21 Second Excitation
 What the hell was that?,Penny,4.0,8.0,The 21 Second Excitation
 Bernadette dared me to tell a dirty story. The Miller’s Tale by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.,Amy,4.0,8.0,The 21 Second Excitation
" And that, girls, is how you make a phony phone call.",Penny,4.0,8.0,The 21 Second Excitation
" I’m not sure I grasp the full entertainment value, but all right. Next on Wikipedia’s list of slumber party activities, Truth or Dare.",Amy,4.0,8.0,The 21 Second Excitation
" Okay, it’s your game. You go first.",Penny,4.0,8.0,The 21 Second Excitation
" Hang on. I’m familiarizing myself with the rules. Seems fairly straightforward. Bernadette, truth or dare?",Amy,4.0,8.0,The 21 Second Excitation
" Howard, you talk to him. Howard? You’re peeing, aren’t you?",Leonard,4.0,8.0,The 21 Second Excitation
" Hey, look who’s here! Hey, buddies!",Wheaton,4.0,8.0,The 21 Second Excitation
" Well, if it isn’t Wil Wheaton, the Jar Jar Binks of the Star Trek universe.",Sheldon,4.0,8.0,The 21 Second Excitation
" Remember, you have to answer honestly.",Amy,4.0,8.0,The 21 Second Excitation
" Wait. No, Amy, you’re supposed to ask her something personal or embarrassing.",Penny,4.0,8.0,The 21 Second Excitation
 Yeah.,Bernadette,4.0,8.0,The 21 Second Excitation
" Okay, look, just because we’re not seeing each other anymore doesn’t mean we can’t be friends. I mean, Leonard’s a great guy.",Penny,4.0,8.0,The 21 Second Excitation
" Then, why did you terminate your relationship with him?",Amy,4.0,8.0,The 21 Second Excitation
" I don’t know. He got really serious, and I wasn’t ready for it.",Penny,4.0,8.0,The 21 Second Excitation
" Interesting. How will you react if, in the future, you become ready for it, and Leonard is unavailable, because another woman has realized that he is, to use your words, a great guy?",Amy,4.0,8.0,The 21 Second Excitation
 You can only ask one question.,Penny,4.0,8.0,The 21 Second Excitation
 That one.,together,4.0,8.0,The 21 Second Excitation
 Sorry. Fire regulations. Should’ve gotten here earlier.,staff,4.0,8.0,The 21 Second Excitation
 This is nothing but a blatant abuse of power by a petty functionary. Explain to me why Wil Wheaton and his lackeys get in and we don’t.,Sheldon,4.0,8.0,The 21 Second Excitation
" ‘Cause I’m the petty functionary with the clipboard, bitch.",staff,4.0,8.0,The 21 Second Excitation
 I guess that’s that. Let’s go home.,Howard,4.0,8.0,The 21 Second Excitation
 Penny’s apartment. ,Scene,4.0,8.0,The 21 Second Excitation
 You know what I really love about Howard? His chest hair.,Bernadette,4.0,8.0,The 21 Second Excitation
 Howard has a hairy chest?,Penny,4.0,8.0,The 21 Second Excitation
 I guess we’d better go after him.,Howard,4.0,8.0,The 21 Second Excitation
 Short Round?,Leonard,4.0,8.0,The 21 Second Excitation
 No. Crazy was leaving the projection booth unattended.,Sheldon,4.0,8.0,The 21 Second Excitation
 Listen to me. You are over-tired. You’re not thinking right. Put the movie back before we get into trouble.,Leonard,4.0,8.0,The 21 Second Excitation
" Trouble is my middle name, Leonard. Actually, it’s Lee, but I prefer Trouble.",Sheldon,4.0,8.0,The 21 Second Excitation
" Oh, look who they let in.",Wheaton,4.0,8.0,The 21 Second Excitation
" Don’t worry, Wil Wheaton. I was just leaving.  Da-da-da-da, da-da-da!",Sheldon,4.0,8.0,The 21 Second Excitation
" Come on, Short Round.",Howard,4.0,8.0,The 21 Second Excitation
 Yeah.,Leonard,4.0,8.0,The 21 Second Excitation
 I thought it was pretty spicy. Especially the part where he kisses her nether yea.,Bernadette,4.0,8.0,The 21 Second Excitation
" You might not like it as much if you knew what nether yea meant. Hint, if one cares about hygiene, one ought not be kissing it.",Amy,4.0,8.0,The 21 Second Excitation
" Okay, my turn. Penny, truth or dare?",Bernadette,4.0,8.0,The 21 Second Excitation
 Truth.,Penny,4.0,8.0,The 21 Second Excitation
 Truth.,Bernadette,4.0,8.0,The 21 Second Excitation
 All right. To what temperature must you heat beef in order to kill the prion that causes bovine spongiform encephalopathy?,Amy,4.0,8.0,The 21 Second Excitation
 Um.,Bernadette,4.0,8.0,The 21 Second Excitation
 Dare.,Penny,4.0,8.0,The 21 Second Excitation
 I don’t believe the rules allow for an ex post facto option change.,Amy,4.0,8.0,The 21 Second Excitation
" Ooh, like what?",Bernadette,4.0,8.0,The 21 Second Excitation
" Well, the Internet suggests that slumber party guests often engage in harmless experimentation with lesbianism.",Amy,4.0,8.0,The 21 Second Excitation
 Where exactly on the Internet have you been looking?,Bernadette,4.0,8.0,The 21 Second Excitation
 Penny?,Amy,4.0,8.0,The 21 Second Excitation
" Oh, hey, Amy. Look, I’m sorry I got so upset. I just,whoa, whoa, whoa, whoa, whoa, whoa, whoa, whoa,whoa! What are you doing?",Penny,4.0,8.0,The 21 Second Excitation
 Don’t worry. I’ll avoid the nether yea.,Amy,4.0,8.0,The 21 Second Excitation
 I might have gone with eating raw cookie dough.,Bernadette,4.0,8.0,The 21 Second Excitation
" You know what, I don’t want to play anymore.",Penny,4.0,8.0,The 21 Second Excitation
" Well, I’m not sure how this is scored, but I believe we may have won.",Amy,4.0,8.0,The 21 Second Excitation
 The movie theatre.,Scene,4.0,8.0,The 21 Second Excitation
 Sheldon? Sheldon?,Leonard,4.0,8.0,The 21 Second Excitation
 You know what? I’m going back to I told you so. I told you so.,Sheldon,4.0,8.0,The 21 Second Excitation
" We can still see something. Uh, the new Sandra Bullock movie is playing two blocks away. You know Sandy B always brings it.",Raj,4.0,8.0,The 21 Second Excitation
" Look, a side door. Come on, Short Round.",Sheldon,4.0,8.0,The 21 Second Excitation
" Raiders of the Lost Ark, with 21 additional seconds. If I can’t see it, no one else can see it.",Sheldon,4.0,8.0,The 21 Second Excitation
" Sheldon, this is crazy.",Leonard,4.0,8.0,The 21 Second Excitation
" Another way of saying that is the movie starts at midnight, and it’s already five o’clock. Let’s go.",Sheldon,4.0,8.0,The 21 Second Excitation
" You know, if we miss it, we’ll have the fun of listening to Sheldon whine about it for the rest of our lives.",Howard,4.0,8.0,The 21 Second Excitation
 See? Howard’s on my side.,Sheldon,4.0,8.0,The 21 Second Excitation
" Actually, I’m not. I’m using sarcasm to mock you.",Howard,4.0,8.0,The 21 Second Excitation
 Drat. Now I’m 8 for 27.,Sheldon,4.0,8.0,The 21 Second Excitation
" Don’t worry, Sheldon. We’ll be fine.",Leonard,4.0,8.0,The 21 Second Excitation
 What happened to the Leonard Hofstadter who waited in line with me for 14 hours to see the midnight premiere of Star Trek: Nemesis?,Sheldon,4.0,8.0,The 21 Second Excitation
 The apartment.,Scene,4.0,8.0,The 21 Second Excitation
" Okay, help me out here. How does an archaeology professor get that good with a whip?",Penny,4.0,8.0,The 21 Second Excitation
 Maybe he took a class at the adult bookstore. That’s how I learned.,Howard,4.0,8.0,The 21 Second Excitation
" I don’t care if Eat, Pray, Love changed your life, I’m not reading it.",him),4.0,8.0,The 21 Second Excitation
" You know, I could totally rock a hat like that.",Penny,4.0,8.0,The 21 Second Excitation
 Why are you still hanging out with Leonard so much even though you broke up with him?,Bernadette,4.0,8.0,The 21 Second Excitation
" Oh, that’s an excellent question. For two people who claim to be no longer pair-bonded, you spend an inordinate amount of time in each other’s company.",Amy,4.0,8.0,The 21 Second Excitation
 Yeah.,Bernadette,4.0,8.0,The 21 Second Excitation
 She’s been in there a long time.,Bernadette,4.0,8.0,The 21 Second Excitation
" Clearly, losing Truth or Dare upset her. Perhaps we should try to take her mind off it with another popular slumber party activity.",Amy,4.0,8.0,The 21 Second Excitation
" That’s the work of noted Hollywood costume designer Deborah Nadoolman. She also designed the iconic red and black jacket in Michael Jackson’s Thriller video, which I’ve never viewed in its entirety, as I find zombies dancing in choreographed synchronicity implausible. And also, it’s really scary.",Sheldon,4.0,8.0,The 21 Second Excitation
 Would someone please turn off the Sheldon commentary track?,Leonard,4.0,8.0,The 21 Second Excitation
 There’s no switch. Just listen and learn.,Sheldon,4.0,8.0,The 21 Second Excitation
" Penny, if you think this is good, you should come with us Friday to see it on the big screen at the Colonial.",Howard,4.0,8.0,The 21 Second Excitation
" Well, I’m watching it now. Why would I want to see it again on Friday?",Penny,4.0,8.0,The 21 Second Excitation
 Because the print they’re showing on Friday has an additional 21 seconds of previously unseen footage.,Sheldon,4.0,8.0,The 21 Second Excitation
" What, 21 seconds? That’ll be like seeing a whole new movie!",Penny,4.0,8.0,The 21 Second Excitation
 Why is there never a pontoon plane when you need one?,Sheldon,4.0,8.0,The 21 Second Excitation
 Penny’s apartment. ,Scene,4.0,8.0,The 21 Second Excitation
 No.,Leonard,4.0,9.0,The Boyfriend Complexity
 You know who’s got to be the bravest person in the Marvel Universe? Whoever has to give She-Hulk a bikini wax.,Raj,4.0,9.0,The Boyfriend Complexity
" You want to talk brave, how about Captain America’s undocumented Mexican gardener?",Howard,4.0,9.0,The Boyfriend Complexity
 He’s not braver than whoever uses the bathroom after The Thing?,Leonard,4.0,9.0,The Boyfriend Complexity
" As usual, you’re all wrong. The bravest person in the Marvel Universe is the doctor who gives Wolverine his prostate exam.",Sheldon,4.0,9.0,The Boyfriend Complexity
 How about the guy who gets a prostate exam from Wolverine?,Howard,4.0,9.0,The Boyfriend Complexity
" Now you just being silly. Wolverine’s never displayed the slightest interest in helping others prevent prostate cancer. (Answering phone) Hello. Yes, the elevator’s out of order you’ll have to use the stairs. Of course you can. Pizza dates back to the 16th century, while the first elevator was not installed until 1852. That means that for over 300 years, people carried pizzas up stairs. Be part of that proud tradition.",Sheldon,4.0,9.0,The Boyfriend Complexity
 I’ll go get Penny while that guy spits on our food.,Leonard,4.0,9.0,The Boyfriend Complexity
 Do you think they gave Wolverine an Adamantium prostate?,Raj,4.0,9.0,The Boyfriend Complexity
 That’s a stupid question.,Howard,4.0,9.0,The Boyfriend Complexity
 We’re having a conversation about probing the heinies of superheroes. There are no stupid questions.,Raj,4.0,9.0,The Boyfriend Complexity
 Penny’s door. ,Scene,4.0,9.0,The Boyfriend Complexity
 Yes?,Man,4.0,9.0,The Boyfriend Complexity
" Oh, um, is Penny here?",Leonard,4.0,9.0,The Boyfriend Complexity
" You’re Leonard, right?",Man,4.0,9.0,The Boyfriend Complexity
" Yeah, no, I don’t think so.",Leonard,4.0,9.0,The Boyfriend Complexity
" If it’ll make you feel better, we rarely listen.",Sheldon,4.0,9.0,The Boyfriend Complexity
" Hey, can I talk to you out here for a sec?",door),4.0,9.0,The Boyfriend Complexity
" Yeah, sure.",Leonard,4.0,9.0,The Boyfriend Complexity
 I’m starting to think we’re never going to see that pizza.,Sheldon,4.0,9.0,The Boyfriend Complexity
 So you’re probably wondering what that was all about.,Penny,4.0,9.0,The Boyfriend Complexity
" What, uh, the kissing and everything? Nah, women do that to me all the time.",Leonard,4.0,9.0,The Boyfriend Complexity
" Yeah, okay. The thing is, I kind of told my father we got back together again.",Penny,4.0,9.0,The Boyfriend Complexity
 What? Why?,Leonard,4.0,9.0,The Boyfriend Complexity
" Well, you’re the first guy he’s ever really approved of, you know? You’re a scientist who went to college and you don’t have a neck tattoo or outstanding warrants or, or a baby.",Penny,4.0,9.0,The Boyfriend Complexity
 What kind of guys did you used to go out with?,Leonard,4.0,9.0,The Boyfriend Complexity
" Just guys. Anyway, when I told him we split up, he was heartbroken, and he kept bugging me, how’s Leonard? why can’t you get back together with Leonard? I bet Leonard never tipped a cow over on himself. So to get him off my back, I told him we worked things out.",Penny,4.0,9.0,The Boyfriend Complexity
" Really? How, how’d we manage that?",Leonard,4.0,9.0,The Boyfriend Complexity
 What?,Penny,4.0,9.0,The Boyfriend Complexity
" Well, did you apologize? Did you have to woo me?",Leonard,4.0,9.0,The Boyfriend Complexity
" Get over yourself. I whistled, you came running.",Penny,4.0,9.0,The Boyfriend Complexity
 The apartment. ,Scene,4.0,9.0,The Boyfriend Complexity
" How could that be a miss? C-6 was a hit, C-8 was a hit. Part of your starship has to be on C-7.",Howard,4.0,9.0,The Boyfriend Complexity
 Not if it has a hole in the middle.,Raj,4.0,9.0,The Boyfriend Complexity
 What kind of spaceship has a hole in the middle?,Howard,4.0,9.0,The Boyfriend Complexity
 A Romulan battle bagel?,Raj,4.0,9.0,The Boyfriend Complexity
 Knock-knock.,Bernadette,4.0,9.0,The Boyfriend Complexity
" Oh, great, you made it. Come on in. I invited her.",Howard,4.0,9.0,The Boyfriend Complexity
 So where’s the telescope?,Bernadette,4.0,9.0,The Boyfriend Complexity
" It’s in Hawaii, but Raj controls it from here. He’s hoping to see Epsilon Eridani dim, which would be evidence of a planet orbiting it.",Howard,4.0,9.0,The Boyfriend Complexity
" So we just sit and stare at the screen, waiting for something to happen?",Bernadette,4.0,9.0,The Boyfriend Complexity
" I did it with you when we rented The Notebook. (Raj whispers) Yes, Gena Rowlands is a treasure. You’d better open up that bottle of wine or I’m gonna end up with swimmer’s ear.",Howard,4.0,9.0,The Boyfriend Complexity
" Excuse me. I can’t be drinking, I’m about to make an important scientific discovery here.",Raj,4.0,9.0,The Boyfriend Complexity
 What? Galileo did his best work while drinking wine.,Howard,4.0,9.0,The Boyfriend Complexity
 How do you know that?,Raj,4.0,9.0,The Boyfriend Complexity
" Well, he was Italian. It’s a reasonable assumption.",Howard,4.0,9.0,The Boyfriend Complexity
" Dude, can you even open your mouth without spewing a cultural stereotype?",Raj,4.0,9.0,The Boyfriend Complexity
" Oh, I, I’m sorry, Galileo drank diet sprite. Look, you’re my best friend, she’s my girlfriend, you should bond. You know, like you and my mom did.",Howard,4.0,9.0,The Boyfriend Complexity
 Your mom creeps the hell out of me.,Raj,4.0,9.0,The Boyfriend Complexity
" Yes, but she’s stopped calling you slumdog millionaire.",Howard,4.0,9.0,The Boyfriend Complexity
 I do appreciate that.,Raj,4.0,9.0,The Boyfriend Complexity
 Here we go.,Bernadette,4.0,9.0,The Boyfriend Complexity
 Well I’d like to propose a toast. To science and friendship.,Howard,4.0,9.0,The Boyfriend Complexity
" Hold on. Wait. No, it’s okay, go ahead.",Bernadette,4.0,9.0,The Boyfriend Complexity
 What?,Howard,4.0,9.0,The Boyfriend Complexity
" Oh, I was working with Penicillin-resistant gonorrhoea in the lab today and I was just trying to remember if I washed my hands.",Bernadette,4.0,9.0,The Boyfriend Complexity
 Penny’s dad’s car. ,Scene,4.0,9.0,The Boyfriend Complexity
" Thanks for the steak, Wyatt.",Leonard,4.0,9.0,The Boyfriend Complexity
 My pleasure. It’s nice to have dinner with a boyfriend of Penny’s that knows how to use a napkin.,(Wyatt),4.0,9.0,The Boyfriend Complexity
" So not funny, dad.",Penny,4.0,9.0,The Boyfriend Complexity
" Let me tell you about this one genius she was going out with, this, this fella Donnie.",Wyatt,4.0,9.0,The Boyfriend Complexity
" Oh, will you please let it go?",Penny,4.0,9.0,The Boyfriend Complexity
 Donnie was gonna make millions turning farm waste into biofuel and selling it to the government.,Wyatt,4.0,9.0,The Boyfriend Complexity
 A lot of people are doing that.,Leonard,4.0,9.0,The Boyfriend Complexity
" Oh, see?",Penny,4.0,9.0,The Boyfriend Complexity
" Yeah, but all Donnie did was mix pig poop with a little water and pump it into his mom’s Camry.",Wyatt,4.0,9.0,The Boyfriend Complexity
" Yeah, that’s great. It’s a funny story. Moving on.",Penny,4.0,9.0,The Boyfriend Complexity
" And Donnie was a rocket scientist compared to that boy who wanted to get beer pong into the Olympics. What was his name, sweetheart?",Wyatt,4.0,9.0,The Boyfriend Complexity
" Curtis, and I’m pretty sure he was joking.",Penny,4.0,9.0,The Boyfriend Complexity
 I don’t know. That petition looked real to me.,Wyatt,4.0,9.0,The Boyfriend Complexity
" Yeah, okay, I think this ends the ex-boyfriend portion of our evening.",Penny,4.0,9.0,The Boyfriend Complexity
" Well, I’m just glad you finally found yourself a keeper.",Wyatt,4.0,9.0,The Boyfriend Complexity
" Thanks, Wyatt. I’m a keeper.",Leonard,4.0,9.0,The Boyfriend Complexity
 Outside Penny’s door.,Scene,4.0,9.0,The Boyfriend Complexity
" Leonard, you want to come in for a nightcap?",Wyatt,4.0,9.0,The Boyfriend Complexity
" Oh, gee, dad, he’d love to, but Leonard has to work in the morning.",Penny,4.0,9.0,The Boyfriend Complexity
 Maybe I could go in a little late.,Leonard,4.0,9.0,The Boyfriend Complexity
" No, no, no, you can’t. Your career is far too important.",Penny,4.0,9.0,The Boyfriend Complexity
" Behind every great man is a nagging woman who won’t let him have any fun, am I right, Leonard?",Wyatt,4.0,9.0,The Boyfriend Complexity
 Don’t I know it.,Leonard,4.0,9.0,The Boyfriend Complexity
" Well, good night, son.",Wyatt,4.0,9.0,The Boyfriend Complexity
" Good night, Wyatt. Oh, good night, honey.",Leonard,4.0,9.0,The Boyfriend Complexity
 Good night.,Penny,4.0,9.0,The Boyfriend Complexity
 I love you.,Leonard,4.0,9.0,The Boyfriend Complexity
" Love you, too.",Penny,4.0,9.0,The Boyfriend Complexity
" Oh, friggety-frak. Not this again.",Sheldon,4.0,9.0,The Boyfriend Complexity
 The lab. ,Scene,4.0,9.0,The Boyfriend Complexity
" Three, four, five, pass go, get 2,000 Rupees, Six, seven, whoops. Can’t go any further. There’s a sacred cow in my way.",Howard,4.0,9.0,The Boyfriend Complexity
" Bernadette, please tell your boyfriend to cool it with the cow jokes.",Raj,4.0,9.0,The Boyfriend Complexity
" It won’t help. Once he finds a joke he likes, he sticks with it.",Bernadette,4.0,9.0,The Boyfriend Complexity
 Yeah. Like his haircut material.,Raj,4.0,9.0,The Boyfriend Complexity
" Oh, right. Did you get your hair cut?",Bernadette,4.0,9.0,The Boyfriend Complexity
 No. I got them all cut.,Raj,4.0,9.0,The Boyfriend Complexity
 Which is still so funny.,Bernadette,4.0,9.0,The Boyfriend Complexity
