dialogue,person_scene,series,episode,episode_name_only
 That’s because in your dreams you’re a horse from the waist down.,Raj,3.0,2.0,The Jiminy Conjecture
 Sex is never the way I dream it’s gonna be.,Howard,3.0,2.0,The Jiminy Conjecture
" All I know is, it wasn’t the way I dreamed it would be.",Leonard,3.0,2.0,The Jiminy Conjecture
 Ashamed? Horrified? Repulsed?,Howard,3.0,2.0,The Jiminy Conjecture
 Disappointed? Let down?,Raj,3.0,2.0,The Jiminy Conjecture
" To tell you the truth, I think we were both a little, I don’t know…",Leonard,3.0,2.0,The Jiminy Conjecture
" Oh, yeah.",Raj,3.0,2.0,The Jiminy Conjecture
" Okay, when you say “it wasn’t great, do you mean for both of you? Because we can totally see it not being great for her. Am I right?",Howard,3.0,2.0,The Jiminy Conjecture
" I’m not saying it was bad, I’m just saying it… wasn’t great.",Leonard,3.0,2.0,The Jiminy Conjecture
" Just fine? Oh, dude, the fourth Harry Potter movie was just fine.",Raj,3.0,2.0,The Jiminy Conjecture
" Nothing like that happened, all right? The sex was just fine.",Leonard,3.0,2.0,The Jiminy Conjecture
" Oh, a clever, albeit obsolete, euphemism for insufficient blood flow to the male sex organ.",Sheldon,3.0,2.0,The Jiminy Conjecture
" Okay, who had Leonard gets a floppy disk?",Raj,3.0,2.0,The Jiminy Conjecture
 Perhaps what Leonard is obliquely referring to is the occurrence of some sort of sexual dysfunction.,Sheldon,3.0,2.0,The Jiminy Conjecture
" What’s there to learn? You get naked, do nasty things to each other, then somebody makes scrambled eggs and salami. Easy peasy.",Howard,3.0,2.0,The Jiminy Conjecture
 It’s not a matter of opportunity. We’re getting to know each other. There’s a learning curve.,Leonard,3.0,2.0,The Jiminy Conjecture
" Yeah, take advantage of that window of opportunity before it slams shut on your little dinky.",Raj,3.0,2.0,The Jiminy Conjecture
" You don’t have to, but it’s highly recommended.",Howard,3.0,2.0,The Jiminy Conjecture
" Nothing flamed out. We don’t have to have sex every night, you know.",Leonard,3.0,2.0,The Jiminy Conjecture
 I did.,Sheldon,3.0,2.0,The Jiminy Conjecture
" Okay, who had Leonard flames out with Penny in less than 24 hours”?",Howard,3.0,2.0,The Jiminy Conjecture
" There’s more to life than sex, Raj.",Leonard,3.0,2.0,The Jiminy Conjecture
" Yeah, but since you and Penny finally hooked up, we thought you two would be having bouncy naked yum-yum night.",Raj,3.0,2.0,The Jiminy Conjecture
 What do you mean? It’s new comic book night.,Leonard,3.0,2.0,The Jiminy Conjecture
 What are you doing here?,Howard,3.0,2.0,The Jiminy Conjecture
" Hey, guys.",Leonard,3.0,2.0,The Jiminy Conjecture
 I’m not crazy. My mother had me tested.,Sheldon,3.0,2.0,The Jiminy Conjecture
" Give it up, dude, you’re arguing with a crazy person.",Raj,3.0,2.0,The Jiminy Conjecture
" Okay, first of all…",Howard,3.0,2.0,The Jiminy Conjecture
" Howard, you know me to be a very smart man. Don’t you think if I were wrong, I’d know it?",Sheldon,3.0,2.0,The Jiminy Conjecture
" Sheldon, you’re wrong. Wolverine was not born with bone claws.",Howard,3.0,2.0,The Jiminy Conjecture
 The comic book store.,Scene,3.0,2.0,The Jiminy Conjecture
" Okay, how about you two? Look, I’ve got some extra tat sleeves.",Howard,3.0,3.0,The Gothowitz Deviation
" Bazinga! None of you ever see my practical jokes coming, do you?",Sheldon,3.0,3.0,The Gothowitz Deviation
 Really?,Howard,3.0,3.0,The Gothowitz Deviation
" You know, I’ve always wanted to go to a goth nighclub.",Sheldon,3.0,3.0,The Gothowitz Deviation
" They’re called tattoo sleeves. Look. I bought them online, Raj got a set, too. Fantastic, right? Put them on, have hot sex with some freaky girl with her business pierced, take them off, and I can still be buried in a Jewish cemetery.",Howard,3.0,3.0,The Gothowitz Deviation
" Howard, what did you do?",Leonard,3.0,3.0,The Gothowitz Deviation
" No, no. I’m going out like this. (Whips off jacket to reveal tattoos up both arms)",Howard,3.0,3.0,The Gothowitz Deviation
" Oh, wow, you’re actually going out like that?",Penny,3.0,3.0,The Gothowitz Deviation
 No. Raj and I are going a goth club in Hollywood to hang with the night people. Anybody want to come along?,Howard,3.0,3.0,The Gothowitz Deviation
" Oh, man, did the Kiss Army repeal don’t ask, don’t tell?",Penny,3.0,3.0,The Gothowitz Deviation
" What’s going on, day dwellers?",gear),3.0,3.0,The Gothowitz Deviation
" Yeah, yeah, now that’s you, obnoxious and insufferable.",Leonard,3.0,3.0,The Gothowitz Deviation
" There are more things in heaven and earth, Horatio, than are dreamt of in your philosophy.",Sheldon,3.0,3.0,The Gothowitz Deviation
" It does. But in my experience, you don’t.",Leonard,3.0,3.0,The Gothowitz Deviation
 You said be nice to Penny. I believe offering chocolate to someone falls within the definition of nice.,Sheldon,3.0,3.0,The Gothowitz Deviation
 Why are you carrying extras?,Leonard,3.0,3.0,The Gothowitz Deviation
" Yes, very nice.",Raj,3.0,3.0,The Gothowitz Deviation
" Nice to meet you, Bethany.",Howard,3.0,3.0,The Gothowitz Deviation
 I’m Bethany.,Girl,3.0,3.0,The Gothowitz Deviation
 Raj.,Raj,3.0,3.0,The Gothowitz Deviation
 I’m Howard.,Howard,3.0,3.0,The Gothowitz Deviation
 What’s your names?,girl,3.0,3.0,The Gothowitz Deviation
" Light beers? Well, Wiki-how about that?",Raj,3.0,3.0,The Gothowitz Deviation
 Two light beers.,Girl,3.0,3.0,The Gothowitz Deviation
 Thanks. Can we buy you ladies a drink?,Howard,3.0,3.0,The Gothowitz Deviation
 Nice ink.,Girl,3.0,3.0,The Gothowitz Deviation
 I’m actually much morelost than he is.,Howard,3.0,3.0,The Gothowitz Deviation
 Good for you.,Girl,3.0,3.0,The Gothowitz Deviation
" Great. Lost boys, children of the night. Got it. Can you pass the Chex mix, please. Thank you. We are lost boys.",Raj,3.0,3.0,The Gothowitz Deviation
" Just remember we are lost boys, children of the night.",Howard,3.0,3.0,The Gothowitz Deviation
" Well, I finished reading The Pelican Brief and loved it so much, I dived right into The Client. He was a lawyer himself so his novels are accurate as well as entertaining.",Raj,3.0,3.0,The Gothowitz Deviation
 What?,Howard,3.0,3.0,The Gothowitz Deviation
 Very good. Chocolate?,Sheldon,3.0,3.0,The Gothowitz Deviation
" Yes, you’re using chocolates as positive reinforcement for what you consider correct behaviour.",Leonard,3.0,3.0,The Gothowitz Deviation
 Really?,Sheldon,3.0,3.0,The Gothowitz Deviation
" Okay, I know what you’re doing.",Leonard,3.0,3.0,The Gothowitz Deviation
" Yes please. (Her phone rings) Oh. Hey, Kim. Yeah, I… (sees Sheldon looking disapprovingly) You know what, hold on, let me take this in the hall. (Sheldon silently offers her another chocolate. She takes it.) You’ll never guess who they got to replace you at work…",Penny,3.0,3.0,The Gothowitz Deviation
 Thank you. Chocolate?,Sheldon,3.0,3.0,The Gothowitz Deviation
" Oh, am I talking too much? I’m sorry. Zip.",Penny,3.0,3.0,The Gothowitz Deviation
 You’re here a lot now.,Sheldon,3.0,3.0,The Gothowitz Deviation
" Anime. You know, I knew a girl in high school named Anna May. Anna May Fletcher. She was born with one nostril. Then she had this bad nose job and basically wound up with three.",Penny,3.0,3.0,The Gothowitz Deviation
" And it’s not a cartoon, it’s anime.",Sheldon,3.0,3.0,The Gothowitz Deviation
 Oshikuru: Demon Samurai.,Leonard,3.0,3.0,The Gothowitz Deviation
 What’s this cartoon called again?,Penny,3.0,3.0,The Gothowitz Deviation
 The apartment. ,Scene,3.0,3.0,The Gothowitz Deviation
 Do either of you ladies enjoy the novels of John Grisham?,Raj,3.0,3.0,The Gothowitz Deviation
 I’m Sarah. Not that anyone cares.,girl,3.0,3.0,The Gothowitz Deviation
 Nice to meet you too.,Bethany,3.0,3.0,The Gothowitz Deviation
 Uh… blackened salmon?,Raj,3.0,3.0,The Gothowitz Deviation
 What’s goth food?,Sarah,3.0,3.0,The Gothowitz Deviation
 Goth food.,Raj,3.0,3.0,The Gothowitz Deviation
" Oh, you know, goth stuff. Goth magazines, goth music.",Howard,3.0,3.0,The Gothowitz Deviation
 So what do you guys do?,Bethany,3.0,3.0,The Gothowitz Deviation
 The goth club.,Scene,3.0,3.0,The Gothowitz Deviation
 Bad Leonard.,spray),3.0,3.0,The Gothowitz Deviation
" Yes, you’re forbidden.",Leonard,3.0,3.0,The Gothowitz Deviation
" Are you saying that I’m forbidden from applying a harmless, scientifically valid protocol that will make our lives better?",Sheldon,3.0,3.0,The Gothowitz Deviation
" No, you’re not sanding Penny.",Leonard,3.0,3.0,The Gothowitz Deviation
" I’m not suggesting we really make her jump out of a pool. I thought the “bazinga” was implied. I’m just tweaking her personality, sanding off the rough edges if you will.",Sheldon,3.0,3.0,The Gothowitz Deviation
" No, this has to stop now.",Leonard,3.0,3.0,The Gothowitz Deviation
" There’s just no pleasing you, is there, Leonard? You weren’t happy with my previous approach to dealing with her, so I decided to employ operant conditioning techniques, building on the work of Thorndike and B.F. Skinner. By this time next week, I believe I can have her jumping out of a pool, balancing a beach ball on her nose.",Sheldon,3.0,3.0,The Gothowitz Deviation
" Well, you shouldn’t.",Leonard,3.0,3.0,The Gothowitz Deviation
" Actually, it turns out I can.",Sheldon,3.0,3.0,The Gothowitz Deviation
" No, I don’t want any chocolate! Sheldon, you can’t train my girlfriend like a lab rat.",Leonard,3.0,3.0,The Gothowitz Deviation
" Sure, we like fun.",Raj,3.0,3.0,The Gothowitz Deviation
 Okay.,Howard,3.0,3.0,The Gothowitz Deviation
 Yeah. Why don’t we go somewhere else and have some fun?,Bethany,3.0,3.0,The Gothowitz Deviation
" I work there too. Not that anyone cares. You know, this place is boring.",Sarah,3.0,3.0,The Gothowitz Deviation
" Yeah, I’ve been there as well. I like your tee-shirts with the little pocket.",Raj,3.0,3.0,The Gothowitz Deviation
 Really? How about that? I’ve been to the Gap.,Howard,3.0,3.0,The Gothowitz Deviation
 I work at the Gap.,Bethany,3.0,3.0,The Gothowitz Deviation
 So what do you gals do?,Raj,3.0,3.0,The Gothowitz Deviation
" Does it? Okay, if you like space stuff, I design components for the international space station. Which is in space. Where, as I’m sure you know, no one can hear you scream.",Howard,3.0,3.0,The Gothowitz Deviation
 That sounds really cool.,Raj,3.0,3.0,The Gothowitz Deviation
 Oy vay.,Howard,3.0,3.0,The Gothowitz Deviation
" Well, I am an astrophysicist and a lot of that takes place at night. When there are vampires and miscellaneous undead out and about.",Raj,3.0,3.0,The Gothowitz Deviation
 What are the dark sciences,Bethany,3.0,3.0,The Gothowitz Deviation
" Yeah, you know, the dark sciences.",Howard,3.0,3.0,The Gothowitz Deviation
" Oh, we’re scientists.",Raj,3.0,3.0,The Gothowitz Deviation
" No, I meant what do you do for jobs?",Bethany,3.0,3.0,The Gothowitz Deviation
 You’re not squirting her in the face with water.,Leonard,3.0,3.0,The Gothowitz Deviation
" If you let me use negative reinforcement, I can get it done before we go to bed.",Sheldon,3.0,3.0,The Gothowitz Deviation
 No.,Leonard,3.0,3.0,The Gothowitz Deviation
" Obviously, waitressing at the Cheesecake Factory is a complex socioeconomic activity, that requires a great deal of analysis and planning. Bazinga! You know, using positive reinforcement techniques, I could train that behaviour out of her in a week.",Sheldon,3.0,3.0,The Gothowitz Deviation
 What could she possibly be talking about for so long?,Leonard,3.0,3.0,The Gothowitz Deviation
" Oh’ my God, she didn’t!",door),3.0,3.0,The Gothowitz Deviation
 The apartment.,Scene,3.0,3.0,The Gothowitz Deviation
 Not particularly.,Howard,3.0,3.0,The Gothowitz Deviation
 Are you happy now?,Raj,3.0,3.0,The Gothowitz Deviation
 A tattoo parlour. Bethany is getting a tattoo.,Scene,3.0,3.0,The Gothowitz Deviation
 Let’s go.,Howard,3.0,3.0,The Gothowitz Deviation
 In my fanny pack.,Raj,3.0,3.0,The Gothowitz Deviation
 Did you bring the black condoms?,Howard,3.0,3.0,The Gothowitz Deviation
" Come on, I know a place you’ll really dig.",Bethany,3.0,3.0,The Gothowitz Deviation
 Dark and fun.,Raj,3.0,3.0,The Gothowitz Deviation
 We are fun people.,Howard,3.0,3.0,The Gothowitz Deviation
" The tattoo parlour. Howard is laying down, preparing to have a tattoo on his lower back.",Scene,3.0,3.0,The Gothowitz Deviation
 Thank you.,Penny,3.0,3.0,The Gothowitz Deviation
 Have a chocolate.,Sheldon,3.0,3.0,The Gothowitz Deviation
" Yeah, freaky.",voice),3.0,3.0,The Gothowitz Deviation
 Freaky?,voice),3.0,3.0,The Gothowitz Deviation
 Freaky.,voice),3.0,3.0,The Gothowitz Deviation
 Come again?,Sheldon,3.0,3.0,The Gothowitz Deviation
" Uh, sorry guys, that girl is (high pitched) freaky!",(entering),3.0,3.0,The Gothowitz Deviation
" No, that would be incongruous, I was going to lower the whole voice to a more pleasing register.",Sheldon,3.0,3.0,The Gothowitz Deviation
 You’re not changing how Penny laughs.,Leonard,3.0,3.0,The Gothowitz Deviation
 Yes.,Leonard,3.0,3.0,The Gothowitz Deviation
" You mean, like that high-pitched, irritating laugh?",Sheldon,3.0,3.0,The Gothowitz Deviation
" I’m not. And Penny’s qualities, both good and bad, are what make her who she is.",Leonard,3.0,3.0,The Gothowitz Deviation
" Oh, come on, you can’t tell me that you’re not intrigued about the possibility of building a better girlfriend.",Sheldon,3.0,3.0,The Gothowitz Deviation
 Forget it.,Leonard,3.0,3.0,The Gothowitz Deviation
" No, of course not. We’re talking very mild electric shocks. No tissue damage whatsoever.",Sheldon,3.0,3.0,The Gothowitz Deviation
" I know, but it was cold. Ow, ow, ow!",Howard,3.0,3.0,The Gothowitz Deviation
 That’s just rubbing alcohol.,Tattooist,3.0,3.0,The Gothowitz Deviation
" Ow, ow, ow, ow, ow!",Howard,3.0,3.0,The Gothowitz Deviation
" Okay, here we go.",Tattooist,3.0,3.0,The Gothowitz Deviation
" With my luck, hepatitis",Raj,3.0,3.0,The Gothowitz Deviation
" What are you going to get, Raj?",Sarah,3.0,3.0,The Gothowitz Deviation
" Yeah, I’d like the mean little skull, please.",Howard,3.0,3.0,The Gothowitz Deviation
" Get the mean little skull, and I’ll see if I can make him smile.",Bethany,3.0,3.0,The Gothowitz Deviation
" You know (Kermit voice) Hi ho, I’m on Howard’s butt!",Howard,3.0,3.0,The Gothowitz Deviation
 Kermit the Frog?,Bethany,3.0,3.0,The Gothowitz Deviation
" Well, I can’t really decide between a screaming devil, this mean little skull or Kermit the Frog.",Howard,3.0,3.0,The Gothowitz Deviation
" What are you going to get, Howard?",Bethany,3.0,3.0,The Gothowitz Deviation
 She’s not going to see it. She takes my temperature orally now.,Howard,3.0,3.0,The Gothowitz Deviation
 What is your mother going to say?,Raj,3.0,3.0,The Gothowitz Deviation
" Uh, yeah!",Howard,3.0,3.0,The Gothowitz Deviation
 Are you seriously going to deface your body just for the possibility you could have cheap sex with a strange girl you met in a bar?,Raj,3.0,3.0,The Gothowitz Deviation
" When we tell this story, let’s end it differently.",Raj,3.0,3.0,The Gothowitz Deviation
 I’m leaving too. Not that anyone cares.,Sarah,3.0,3.0,The Gothowitz Deviation
 I’m leaving.,Bethany,3.0,3.0,The Gothowitz Deviation
 Yes. And I wouldn’t blame you if you walked out of here and never wanted to see us again. Unless of course our bold honesty has suddenly made us attractive.,Howard,3.0,3.0,The Gothowitz Deviation
 So you were totally scamming us?,Bethany,3.0,3.0,The Gothowitz Deviation
" Very, very smart guys.",Raj,3.0,3.0,The Gothowitz Deviation
" We’re not goth, we’re just guys.",Howard,3.0,3.0,The Gothowitz Deviation
 But I was summing up.,Raj,3.0,3.0,The Gothowitz Deviation
" Yeah, I think I covered that.",Howard,3.0,3.0,The Gothowitz Deviation
 We’re both frauds.,Raj,3.0,3.0,The Gothowitz Deviation
" No, I haven’t, look. (Rips off tattoo sleeves) I’m sorry, I’m a fraud, he’s a fraud.",Howard,3.0,3.0,The Gothowitz Deviation
" What’s the big deal, you’ve done this before.",Bethany,3.0,3.0,The Gothowitz Deviation
" Aaaaaargh! Okay, that’s it, no needle, no pain, no tattoo.",Howard,3.0,3.0,The Gothowitz Deviation
 This.,Tattooist,3.0,3.0,The Gothowitz Deviation
 What comes after the stencil?,Howard,3.0,3.0,The Gothowitz Deviation
 I’m putting on the stencil.,Tattooist,3.0,3.0,The Gothowitz Deviation
" Okay, wait, how about this? We say there were four goth girls, the two girls in the club had two friends.",Howard,3.0,3.0,The Gothowitz Deviation
 Raj’s car.,Scene,3.0,3.0,The Gothowitz Deviation
 Interesting. Sex works even better than chocolate to modify behaviour. I wonder if anyone else has stumbled on to that.,Sheldon,3.0,3.0,The Gothowitz Deviation
 Let’s go.,Leonard,3.0,3.0,The Gothowitz Deviation
" Yeah, but if we stay there, we won’t have to be quiet.",Penny,3.0,3.0,The Gothowitz Deviation
" Really, that’s a lot of work, and it’s kind of late.",Leonard,3.0,3.0,The Gothowitz Deviation
" well, my new bed got delivered, if you come over and put it together, you can stay at my place.",Penny,3.0,3.0,The Gothowitz Deviation
" I was just thinking, we should probably turn in too.",Leonard,3.0,3.0,The Gothowitz Deviation
 What?,Penny,3.0,3.0,The Gothowitz Deviation
 Unbelievable.,Leonard,3.0,3.0,The Gothowitz Deviation
" Mmm, these are so good",Penny,3.0,3.0,The Gothowitz Deviation
 Thank you. (Throws a chocolate. Penny catches it in her mouth),Sheldon,3.0,3.0,The Gothowitz Deviation
 Of course.,Penny,3.0,3.0,The Gothowitz Deviation
" Well, I’m going to make some warm milk and then turn in. I trust if you two are planning in engaging in amorous activites, you’ll keep the decibel level to a minimum.",Sheldon,3.0,3.0,The Gothowitz Deviation
 The apartment.,Scene,3.0,3.0,The Gothowitz Deviation
 What are you thinking? Maybe a big musical number?,Howard,3.0,3.0,The Gothowitz Deviation
" True. Okay, forget the hot tub. The point is, we each have a ménage with sexy goth girls.",Howard,3.0,3.0,The Gothowitz Deviation
 But we just got tattoos. Wouldn’t we be concerned about bacterial infection?,Raj,3.0,3.0,The Gothowitz Deviation
" Right, right, so we go back to their place, and then the six of us end up in a hot tub.",Howard,3.0,3.0,The Gothowitz Deviation
" Oh, we are bad boys, aren’t we?",Raj,3.0,3.0,The Gothowitz Deviation
 We say they’re in a very intimate area.,Howard,3.0,3.0,The Gothowitz Deviation
 But we don’t have tattoos. What if someone asks to see our tattoos?,Raj,3.0,3.0,The Gothowitz Deviation
" Okay. We got tattoos, and then the four girls took us to their place.",Howard,3.0,3.0,The Gothowitz Deviation
 I’m sorry. Go on.,Raj,3.0,3.0,The Gothowitz Deviation
" No, no. Look, let me say my story all the way through, and then you can say yours, and then we’ll pick.",Howard,3.0,3.0,The Gothowitz Deviation
" And then they held hands and did a sexy, demonic hokey-pokey for us.",Raj,3.0,3.0,The Gothowitz Deviation
 Whatever.,Howard,3.0,3.0,The Gothowitz Deviation
" Oh, they did. Like jasmine and honeysuckle.",Raj,3.0,3.0,The Gothowitz Deviation
" Fine, they smelled good.",Howard,3.0,3.0,The Gothowitz Deviation
 Engaging my olfactory sense helps make it real for me.,Raj,3.0,3.0,The Gothowitz Deviation
 What’s that got to do with the story?,Howard,3.0,3.0,The Gothowitz Deviation
" I like it, I like it. Did they smell good despite their gothlike nature?",Raj,3.0,3.0,The Gothowitz Deviation
 I wonder how they smell.,Raj,3.0,3.0,The Gothowitz Deviation
 Could happen.,Howard,3.0,3.0,The Gothowitz Deviation
" Yeah, maybe we’ll get lucky with some sexy cowgirls.",Raj,3.0,3.0,The Gothowitz Deviation
" Yeah. Hey, want to try a country bar tomorrow night.",Howard,3.0,3.0,The Gothowitz Deviation
" I’m just saying, you can catch more flies with honey than with vinegar.",Leonard,3.0,3.0,The Gothowitz Deviation
" What am I supposed to do, eat French toast on a Monday? Now, that would be impossible.",Sheldon,3.0,3.0,The Gothowitz Deviation
" Sheldon, you really need to find a better way of dealing with Penny.",Leonard,3.0,3.0,The Gothowitz Deviation
" I can’t be impossible. I exist. I believe what you meant to say is, “I give up, he’s improbable.”",Sheldon,3.0,3.0,The Gothowitz Deviation
" You know what, I give up. He’s impossible.",Penny,3.0,3.0,The Gothowitz Deviation
" I’m sure that will happen soon enough. But in the meantime, I still want oatmeal.",Sheldon,3.0,3.0,The Gothowitz Deviation
" Yes, well, I want a boyfriend whose roommate isn’t a giant pain in the ass.",Penny,3.0,3.0,The Gothowitz Deviation
 I want oatmeal.,Sheldon,3.0,3.0,The Gothowitz Deviation
" Sorry. Okay, who wants syrup and who wants cinnamon sugar?",Penny,3.0,3.0,The Gothowitz Deviation
 Don’t do that.,Leonard,3.0,3.0,The Gothowitz Deviation
" Oh, you’re my little homunculus.",Penny,3.0,3.0,The Gothowitz Deviation
 Perfectly formed miniature human being.,Leonard,3.0,3.0,The Gothowitz Deviation
 A homunculus?,Penny,3.0,3.0,The Gothowitz Deviation
 That doesn’t seem likely. Her bed’s of sturdy construction. Even the addition,Sheldon,3.0,3.0,The Gothowitz Deviation
" No, her bed kind of… broke.",Leonard,3.0,3.0,The Gothowitz Deviation
 I see. Did her abysmal housekeeping skills finally trump her perkiness?,Sheldon,3.0,3.0,The Gothowitz Deviation
 Wow. What a great night.,Raj,3.0,3.0,The Gothowitz Deviation
" Um, yeah, sure, thanks.",Penny,3.0,3.0,The Gothowitz Deviation
" Well, thank you. How thoughtful. Would you like a chocolate",Sheldon,3.0,3.0,The Gothowitz Deviation
" Fine, whatever. Are you finished?",Penny,3.0,3.0,The Gothowitz Deviation
" Come on, you guys, let it go.",Leonard,3.0,3.0,The Gothowitz Deviation
" Ooh, Sheldon, it’s as if you don’t think I’ll punch you.",Penny,3.0,3.0,The Gothowitz Deviation
" I’m sorry. Ooh, Penny, it’s as if the Cheesecake Factory is run by witches.",Sheldon,3.0,3.0,The Gothowitz Deviation
" Sheldon! it’s an amazing coincidence, can we leave it at that?",Leonard,3.0,3.0,The Gothowitz Deviation
" Easily calculable, we begin by identifying the set of married couples with unisex names. We then eliminate those unqualified for restaurant work, the aged, the imprisoned and the limbless, for example. Next we look at…",Sheldon,3.0,3.0,The Gothowitz Deviation
 I know. What are the odds?,Penny,3.0,3.0,The Gothowitz Deviation
 Wow!,Leonard,3.0,3.0,The Gothowitz Deviation
" Okay, so Kim the night manager went on maternity leave, and her husband’s name is Sandy, right? So get this, her replacement is a woman named Sandy whose husband’s name is Kim.",Penny,3.0,3.0,The Gothowitz Deviation
 The apartment.,Scene,3.0,3.0,The Gothowitz Deviation
" Boy, that does smell good. Too bad it’s Monday.",Sheldon,3.0,3.0,The Gothowitz Deviation
 It’s a… (gives up),Leonard,3.0,3.0,The Gothowitz Deviation
 You can catch even more flies with manure. What’s your point?,Sheldon,3.0,3.0,The Gothowitz Deviation
 What was that?,Leonard,3.0,3.0,The Gothowitz Deviation
" No, I’m behind on my wiki-reading I’m kind of on a John Grisham kick right now.",Raj,3.0,3.0,The Gothowitz Deviation
" Hello, it looks like blood. Did you even read the Wiki How link I sent you on being goth?",Howard,3.0,3.0,The Gothowitz Deviation
" Oh, what’s so gothic about vodka and cranberry juice?",Raj,3.0,3.0,The Gothowitz Deviation
 It’d help if you weren’t drinking light beer.,Howard,3.0,3.0,The Gothowitz Deviation
 I think we’re fitting in quite nicely.,Raj,3.0,3.0,The Gothowitz Deviation
 The goth club.,Scene,3.0,3.0,The Gothowitz Deviation
 Thank you.,Penny,3.0,3.0,The Gothowitz Deviation
 Did you? I didn’t notice. Have a chocolate.,Sheldon,3.0,3.0,The Gothowitz Deviation
" They’re gonna get beaten up at Walgreens. Oh, sorry, Sheldon, I almost sat in your spot.",Penny,3.0,3.0,The Gothowitz Deviation
 They’re gonna get beaten up at that club.,Leonard,3.0,3.0,The Gothowitz Deviation
" Yes, she’s pushy and yes, he’s whipped, but that’s not the expression. Come on, I want to stop at Walgreens and pick up some more eyeliner.",whispers),3.0,3.0,The Gothowitz Deviation
" In this case, you bet she is.",Leonard,3.0,3.0,The Gothowitz Deviation
" Oh, is the missus speaking for the couple now?",Howard,3.0,3.0,The Gothowitz Deviation
" Uh, yeah, I think we’ll pass.",Penny,3.0,3.0,The Gothowitz Deviation
" Well, In case I snag one on someone’s nipple ring.",Howard,3.0,3.0,The Gothowitz Deviation
" We did, but there were extenuating circumstances.",Leonard,3.0,3.0,The Gothowitz Deviation
" It’s an iCal download, she can put it right in her phone. And I thought we agreed that you’d have your conjugal visits in her apartment.",Sheldon,3.0,3.0,The Gothowitz Deviation
 Sorry. I haven’t given her your schedule yet.,Leonard,3.0,3.0,The Gothowitz Deviation
" Look, Leonard, Penny made French toast.",Sheldon,3.0,3.0,The Gothowitz Deviation
 Morning.,Leonard,3.0,3.0,The Gothowitz Deviation
" Dear Lord, are you still going to be here on French Toast Day?",Sheldon,3.0,3.0,The Gothowitz Deviation
" Tell you what, next French Toast Day, I will make you oatmeal.",Penny,3.0,3.0,The Gothowitz Deviation
 It’s Oatmeal Day.,Sheldon,3.0,3.0,The Gothowitz Deviation
" All right, want some French toast?",Penny,3.0,3.0,The Gothowitz Deviation
 The math would suggest that in a few I’m a clown made of candy. But I don’t dance.,Sheldon,3.0,3.0,The Gothowitz Deviation
 Are you fun in any of them?,Penny,3.0,3.0,The Gothowitz Deviation
" Penny, while I subscribe to the many worlds theory which posits the existence of an infinite number of Sheldons in an infinite number of universes, I assure you that in none of them am I dancing.",Sheldon,3.0,3.0,The Gothowitz Deviation
 Why not?,Penny,3.0,3.0,The Gothowitz Deviation
 No.,Sheldon,3.0,3.0,The Gothowitz Deviation
" Morning, Sheldon. Come dance with me.",Penny,3.0,3.0,The Gothowitz Deviation
 The apartment kitchen. Penny is cooking breakfast while singing and dancing along to “Man I Feel Like A Woman” by Shenia Twain. Sheldon enters.,Scene,3.0,3.0,The Gothowitz Deviation
" You know, checking e-mail, updating my facebook status, messing up wikipedia entries. Hey, did you know Netflix lets you stream movies on your computer now?",Raj,3.0,4.0,The Pirate Solution
 And you’ve continued to take the university’s money under false pretences? Highly unethical for an astrophysicist. Although practically mandatory for a pirate.,Sheldon,3.0,4.0,The Pirate Solution
" I don’t want to go back to India. It’s hot and loud, and there’s so many people. You have no idea, they’re everywhere.",Raj,3.0,4.0,The Pirate Solution
" Okay, guys, think, how do we keep Raj in the country?",Howard,3.0,4.0,The Pirate Solution
 Why doesn’t he just get another job?,outside),3.0,4.0,The Pirate Solution
 What are you asking me for? I don’t know if you can talk now or not.,him),3.0,4.0,The Pirate Solution
 The university cafeteria.,Scene,3.0,4.0,The Pirate Solution
" Oh, beef, I’m going to miss you so much. Do you know, at the Mumbai McDonald’s, you can’t get a Big Mac? All you can get is a Chicken Maharaja Mac. And the special sauce, curry, which, in India,",Raj,3.0,4.0,The Pirate Solution
" Don’t worry, you’ll find another job.",Leonard,3.0,4.0,The Pirate Solution
 Yeah let me start practicing for it. Do you want fries with that Maharaja Mac?”,Raj,3.0,4.0,The Pirate Solution
" Hi, Leonard. Hello, Raj.",Sheldon,3.0,4.0,The Pirate Solution
 Hello Sheldon.,Raj,3.0,4.0,The Pirate Solution
" Forgive me, as you know, I’m no adept at reading facial cues, but I’m going to take a stab here, you’re either sad or nauseated.",Sheldon,3.0,4.0,The Pirate Solution
 I’m sad.,Raj,3.0,4.0,The Pirate Solution
 I was going to say sad. I don’t know why I hedged.,Sheldon,3.0,4.0,The Pirate Solution
 A few moments later.,Scene,3.0,4.0,The Pirate Solution
 Elbow macaroni with ground hamburger and tomato sauce.,Sheldon,3.0,4.0,The Pirate Solution
" Oh, beefaroni. I think I’ll miss you most of all.",Raj,3.0,4.0,The Pirate Solution
 I’ve always been a little confused about this. Why don’t Hindus eat beef?,Leonard,3.0,4.0,The Pirate Solution
 We believe cows are gods.,Raj,3.0,4.0,The Pirate Solution
" Not technically. In Hinduism, cattle are thought to be like God.",Sheldon,3.0,4.0,The Pirate Solution
" Do not tell me about my own culture, Sheldon! In the mood I’m in, I’ll take you out, I swear to cow!",Raj,3.0,4.0,The Pirate Solution
 I’m sorry.,Sheldon,3.0,4.0,The Pirate Solution
